IKResults
version=1
nRows=750
nColumns=67
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
Angles are in degrees.

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_rot_r	knee_adduc_r	ankle_angle_r	ankle_rot_r	ankle_add_r	subtalar_angle_r	mtp_angle_r	mtp_rot_r	mtp_add_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_rot_l	knee_adduc_l	ankle_angle_l	ankle_rot_l	ankle_add_l	subtalar_angle_l	mtp_angle_l	mtp_rot_l	mtp_add_l	lumbar_extension	lumbar_bending	lumbar_rotation	neck_flexion	neck_lateral_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	elbow_rot_r	elbow_add_r	pro_sup_r	wrist_flex_r	wrist_adduc_r	wrist_rot_r	wrist_dev_r	hand_finger_flex_r	hand_finger_adduc_r	hand_finger_rot_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	elbow_rot_l	elbow_add_l	pro_sup_l	wrist_flex_l	wrist_adduc_l	wrist_rot_l	wrist_dev_l	hand_finger_flex_l	hand_finger_adduc_l	hand_finger_rot_l
      0.00000000	     17.34492741	      0.41263289	     -2.91368909	     -2.93481544	      0.72636561	      0.57034157	     14.25589814	      2.97068079	     11.00505854	    -26.52737101	     -5.00000000	      1.28064435	      0.08914224	     -5.00000000	      5.00000000	     -6.18204619	      0.59907606	     -0.93272319	      0.46953160	    -38.54349913	      3.55714334	     -1.00746377	    -23.31620925	      5.00000000	      2.84305461	     -0.33195538	     -2.11738173	     -5.00000000	     11.40279958	      7.89465871	     -1.23077456	     -2.00000000	    -29.14549711	      2.66256275	    -16.81069627	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.00500000	     16.39310053	      0.35895554	     -2.85285938	     -2.92726756	      0.72562672	      0.57076341	     15.70597533	      2.92914047	     10.30796615	    -28.28766101	     -5.00000000	      1.59388340	      0.05786750	     -5.00000000	      5.00000000	     -4.94404050	      1.10689892	     -1.18387257	      0.74977475	    -36.11398477	      3.29083659	      0.74922961	    -26.62621745	      4.94058852	      1.93996967	     -1.36292310	     -0.21619651	     -5.00000000	     12.13653693	     13.07142625	     -2.00000000	     -2.00000000	    -28.06242224	      2.84858840	    -16.78935911	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01000000	     16.67087862	     -0.39453099	     -2.88011020	     -2.91952838	      0.72601170	      0.57126814	     15.38899902	      3.57359744	     10.13244802	    -29.38945606	     -5.00000000	      2.09581458	      0.26561723	     -5.00000000	      5.00000000	     -4.91528485	      1.18364856	     -1.21430289	      0.79041223	    -35.41914302	      2.49142014	      0.14040375	    -29.12798750	      5.00000000	      1.80308067	     -2.86282173	     -0.27174850	     -4.97578431	     12.40988875	     13.61697067	     -2.00000000	     -2.00000000	    -28.41039683	      3.80133949	    -16.78463532	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01500000	     16.44448181	     -1.08871955	     -2.76028938	     -2.91180986	      0.72588838	      0.57180599	     15.60268624	      4.33698726	      8.73030002	    -30.44584455	     -5.00000000	      1.74841510	     -0.01105434	     -4.95261829	      5.00000000	     -4.75294433	      1.52040552	     -1.33678490	      0.96620890	    -34.09118962	      1.69732197	     -0.50234497	    -31.77932637	      5.00000000	      1.97204458	     -3.71170990	     -0.04619497	     -5.00000000	     13.46628125	     16.48260699	     -2.00000000	     -2.00000000	    -28.13668143	      4.69643983	    -16.75319054	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	     16.57490341	     -1.66614213	     -2.69638525	     -2.90453085	      0.72614118	      0.57226580	     15.25035913	      4.78408502	      8.72599200	    -31.14432777	     -5.00000000	      2.25141999	      0.27968525	     -4.86109457	      5.00000000	     -4.50110236	      1.60125620	     -1.34298054	      1.00326081	    -33.18516832	      1.01888965	     -0.61291251	    -34.25032217	      5.00000000	      1.82040101	     -4.95230991	     -0.16166262	     -4.91271846	     13.68876723	     16.93425749	     -2.00000000	     -2.00000000	    -28.30820629	      5.41163483	    -16.57027096	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	     16.32731819	     -2.27521423	     -2.47957845	     -2.89733950	      0.72612577	      0.57280910	     15.22043686	      5.43228234	      8.21359601	    -31.69418293	     -5.00000000	      2.27613363	      0.41225780	     -5.00000000	      5.00000000	     -4.35145871	      1.75226177	     -1.36272791	      1.07423781	    -31.75767487	      0.20222192	     -0.57198428	    -36.89326629	      5.00000000	      1.69523121	     -5.67086295	     -0.08663845	     -5.00000000	     13.96243766	     17.80848820	     -2.00000000	     -2.00000000	    -27.98146276	      6.18263301	    -16.53714445	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	     16.12557194	     -2.83069574	     -2.27192567	     -2.89033450	      0.72621746	      0.57335139	     14.97824051	      5.93496963	      7.79117138	    -31.92648205	     -5.00000000	      2.45507699	      0.65037383	     -4.91384768	      5.00000000	     -4.16355118	      1.89995543	     -1.37078845	      1.14113372	    -30.34887706	     -0.53740616	     -0.36246322	    -39.49179896	      5.00000000	      1.53306458	     -6.23362187	     -0.09998774	     -5.00000000	     14.18156064	     18.50743731	     -1.99429069	     -2.00000000	    -27.72571658	      6.82384310	    -16.41900462	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	     16.36049767	     -2.99127937	     -2.41522134	     -2.88383117	      0.72676372	      0.57398727	     14.27324409	      6.13059812	      7.79401323	    -32.12640493	     -5.00000000	      2.50207860	      0.74325388	     -4.81528675	      5.00000000	     -4.08913430	      1.92167143	     -1.36889312	      1.15028256	    -29.44969702	     -0.53436787	     -0.45118551	    -41.77829111	      4.99717284	      1.69331671	     -6.58149098	     -0.10177808	     -4.91764304	     14.18135899	     18.57988722	     -1.99210203	     -2.00000000	    -28.06653162	      6.91338978	    -16.21230984	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	     15.49581878	     -3.64147111	     -1.68215170	     -2.87692977	      0.72644748	      0.57402749	     14.58354019	      6.67613395	      6.71595196	    -32.06333550	     -5.00000000	      2.48926108	      1.01936556	     -4.57294798	      4.87349640	     -3.87712453	      2.38899431	     -1.39962387	      1.36288132	    -26.98413931	     -1.66199630	      1.37379495	    -44.88316443	      5.00000000	      0.69762518	     -6.58806208	      0.38460304	     -4.95038114	     14.18778001	     20.30548587	     -1.92374596	     -2.00000000	    -26.92985838	      7.93357525	    -16.32772924	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	     15.60873091	     -4.10297491	     -1.50349843	     -2.87028546	      0.72707707	      0.57455220	     13.76120174	      7.17658292	      6.77665601	    -31.90394771	     -5.00000000	      2.66573381	      1.64941656	     -4.73360271	      4.97555604	     -3.97301199	      2.49774527	     -1.41399861	      1.41390257	    -25.83607189	     -2.18579941	      1.43107772	    -47.25212150	      4.92607325	      0.74770256	     -6.95043189	      0.39124155	     -4.84989632	     14.21692290	     20.58943862	     -1.90754481	     -2.00000000	    -27.01430488	      8.41348028	    -16.00724362	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
