IKResults
version=1
nRows=1054
nColumns=67
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
Angles are in degrees.

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_rot_r	knee_adduc_r	ankle_angle_r	ankle_rot_r	ankle_add_r	subtalar_angle_r	mtp_angle_r	mtp_rot_r	mtp_add_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_rot_l	knee_adduc_l	ankle_angle_l	ankle_rot_l	ankle_add_l	subtalar_angle_l	mtp_angle_l	mtp_rot_l	mtp_add_l	lumbar_extension	lumbar_bending	lumbar_rotation	neck_flexion	neck_lateral_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	elbow_rot_r	elbow_add_r	pro_sup_r	wrist_flex_r	wrist_adduc_r	wrist_rot_r	wrist_dev_r	hand_finger_flex_r	hand_finger_adduc_r	hand_finger_rot_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	elbow_rot_l	elbow_add_l	pro_sup_l	wrist_flex_l	wrist_adduc_l	wrist_rot_l	wrist_dev_l	hand_finger_flex_l	hand_finger_adduc_l	hand_finger_rot_l
      0.00000000	     14.09309328	     17.45076320	     -2.25786658	     -3.56856563	      0.74729691	      0.52454438	     -7.26474783	    -14.22439459	      6.85959954	    -60.55278814	     -5.00000000	      4.99991219	     -4.49761676	     -2.95241360	     -3.14330410	     -3.31605715	      1.64357635	     -0.31400865	      0.80370418	      3.53862856	     22.73691837	      6.28571020	    -17.90041589	      5.00000000	      1.17805500	     -1.35273626	      2.51848040	      5.00000000	     -4.34408066	      1.31599937	      0.13979616	     -0.62068105	    -25.64665641	    -22.47304750	      2.12988950	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.00500000	     13.32067674	     17.03972797	     -2.47177666	     -3.56348650	      0.74829253	      0.52468809	     -5.19205350	    -13.78746760	      7.62957345	    -61.20735076	     -5.00000000	      5.00000000	     -3.91192028	     -2.43264271	     -4.09260861	     -4.12220826	      4.22610816	     -0.53515812	      2.00000000	      3.63404284	     22.37697885	      5.10031411	    -17.36953046	      5.00000000	      1.72859037	     -0.49493681	      1.56475457	      5.00000000	     -3.62589303	      3.28087810	      0.35614773	     -1.54474679	    -24.56308896	    -22.08589012	      2.39243169	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01000000	     13.46648664	     16.58141985	     -2.44689651	     -3.55860853	      0.75020271	      0.52448446	     -4.47093332	    -13.32730302	      7.75539563	    -61.49182152	     -5.00000000	      5.00000000	     -2.54227216	     -2.51550442	     -3.77717412	     -4.30436206	      4.67048764	     -0.58860348	      2.00000000	      2.57086613	     22.01422817	      5.52284790	    -16.73278715	      5.00000000	      1.89595751	     -0.55601638	      1.66718495	      5.00000000	     -3.60170559	      3.59095466	      0.39949854	     -1.69169100	    -24.78662122	    -21.40415488	      2.07890715	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01500000	     13.51497090	     16.16507130	     -2.46975714	     -3.55375413	      0.75192682	      0.52436545	     -3.64917581	    -12.91097787	      7.96826409	    -61.72255740	     -5.00000000	      5.00000000	     -1.42046453	     -2.50367119	     -3.44078917	     -4.35184406	      5.08459001	     -0.62427945	      2.00000000	      1.64797101	     21.68559225	      5.83063330	    -16.11776225	      5.00000000	      2.07086140	     -0.31470207	      1.69332760	      5.00000000	     -3.57250547	      3.89214485	      0.44217334	     -1.83438093	    -24.83992715	    -20.79869695	      1.82345549	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	     13.49329345	     15.78255926	     -2.54261679	     -3.54889392	      0.75351923	      0.52435189	     -2.76424347	    -12.49279074	      8.27492161	    -61.85881591	     -5.00000000	      5.00000000	     -0.74472946	     -2.54345379	     -3.24418066	     -4.40061842	      5.27127735	     -0.63759388	      2.00000000	      0.81438270	     21.42285924	      6.08152211	    -15.48819657	      5.00000000	      2.34067735	     -0.10919869	      1.65019050	      5.00000000	     -3.53414701	      4.02409090	      0.46047910	     -1.89673931	    -24.76697850	    -20.27720241	      1.49748808	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	     13.46066785	     15.31245853	     -2.61197642	     -3.54417462	      0.75504690	      0.52437365	     -1.92188127	    -11.96435332	      8.60699989	    -61.86840027	     -5.00000000	      5.00000000	      0.26667732	     -2.66945173	     -2.95358327	     -4.50497907	      5.49095769	     -0.65062955	      2.00000000	      0.06589294	     21.01479024	      6.21788972	    -14.95091761	      5.00000000	      2.51339584	      0.12988853	      1.63540583	      5.00000000	     -3.50868716	      4.17484620	      0.48231320	     -1.96815912	    -24.73368316	    -19.64267471	      1.29255451	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	     13.48506979	     14.78167978	     -2.72612852	     -3.53967797	      0.75646260	      0.52456987	     -1.09525914	    -11.36644224	      8.89262397	    -61.88974621	     -5.00000000	      5.00000000	      1.42757088	     -2.88095421	     -2.54494088	     -4.61075615	      5.82741794	     -0.65954629	      2.00000000	     -0.61945261	     20.49166505	      6.25370581	    -14.57782931	      5.00000000	      2.59127174	      0.44245221	      1.61838779	      5.00000000	     -3.49117830	      4.41545067	      0.51739001	     -2.00000000	    -24.73945722	    -19.01486754	      1.27622205	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	     13.45921695	     14.50109188	     -2.78807813	     -3.53535080	      0.75769953	      0.52449725	     -0.13478618	    -11.10129430	      9.13574368	    -61.93911290	     -5.00000000	      5.00000000	      1.71206417	     -2.93221087	     -2.45660306	     -4.64193196	      5.89549914	     -0.66089909	      2.00000000	     -1.29763950	     20.31798985	      6.41548519	    -14.06234900	      5.00000000	      2.79703319	      0.62733698	      1.58049411	      5.00000000	     -3.48989782	      4.46365817	      0.52406663	     -2.00000000	    -24.85481352	    -18.57933383	      1.03764536	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	     13.43333552	     13.81523380	     -3.00799651	     -3.53063349	      0.75906252	      0.52495819	      0.62216916	    -10.23331762	      9.66471318	    -61.61268359	     -5.00000000	      5.00000000	      2.88170743	     -3.28821625	     -2.02449252	     -4.80562332	      6.21827957	     -0.66215845	      2.00000000	     -1.98545266	     19.63755309	      6.41931379	    -13.59171473	      5.00000000	      2.88453434	      0.98005424	      1.62269929	      5.00000000	     -3.54380285	      4.69442836	      0.56056400	     -2.00000000	    -24.69157813	    -17.84599100	      1.04292341	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	     13.38586637	     13.41009046	     -3.17378961	     -3.52600250	      0.76025363	      0.52513145	      1.48599472	     -9.77741625	     10.06744295	    -61.35608710	     -5.00000000	      5.00000000	      3.29965632	     -3.40437487	     -1.83637820	     -4.83439023	      6.36697210	     -0.65909794	      2.00000000	     -2.69324533	     19.34507288	      6.55044968	    -12.99867581	      5.00000000	      3.10882801	      1.24332918	      1.65686228	      5.00000000	     -3.60669500	      4.80443050	      0.57951292	     -2.00000000	    -24.61401545	    -17.34263173	      0.78065258	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
