IKResults
version=1
nRows=749
nColumns=67
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
Angles are in degrees.

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_rot_r	knee_adduc_r	ankle_angle_r	ankle_rot_r	ankle_add_r	subtalar_angle_r	mtp_angle_r	mtp_rot_r	mtp_add_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_rot_l	knee_adduc_l	ankle_angle_l	ankle_rot_l	ankle_add_l	subtalar_angle_l	mtp_angle_l	mtp_rot_l	mtp_add_l	lumbar_extension	lumbar_bending	lumbar_rotation	neck_flexion	neck_lateral_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	elbow_rot_r	elbow_add_r	pro_sup_r	wrist_flex_r	wrist_adduc_r	wrist_rot_r	wrist_dev_r	hand_finger_flex_r	hand_finger_adduc_r	hand_finger_rot_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	elbow_rot_l	elbow_add_l	pro_sup_l	wrist_flex_l	wrist_adduc_l	wrist_rot_l	wrist_dev_l	hand_finger_flex_l	hand_finger_adduc_l	hand_finger_rot_l
      0.00000000	     10.87632028	      6.22999017	      9.40611670	     -3.29849353	      0.75756395	      0.89244041	    -22.29895896	      3.65101166	      0.94057712	     -2.38881096	     -5.00000000	     -1.64700638	     12.21010141	     -5.00000000	      0.48904193	     -7.55793900	      1.11187130	     -0.59824563	      0.62758291	     18.83154809	      5.64628106	      2.99750722	    -31.19522899	      5.00000000	     -1.80779247	      3.94057760	      3.49216215	     -1.61468613	     -1.21581701	      2.21594947	     -0.06481787	     -0.97889559	    -26.61038215	     -5.51572570	      4.36278666	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.00500000	     10.70425594	      5.88622763	      9.50934672	     -3.29220201	      0.75600825	      0.89181640	    -22.54421945	      4.02752690	      0.98091790	     -2.50349197	     -5.00000000	     -1.58657968	     12.40847453	     -5.00000000	      0.47950930	     -7.63838095	      1.14514511	     -0.61357460	      0.64574972	     19.17659388	      5.57840733	      3.52757493	    -29.27030419	      5.00000000	     -1.34981049	      3.94520966	      3.38904428	     -1.66842423	     -1.08660392	      2.31272550	     -0.07317806	     -1.02019769	    -26.44055941	     -5.11421998	      4.55276663	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01000000	      9.70342639	      5.40967353	      9.69829907	     -3.28608722	      0.75347245	      0.89108034	    -21.68796954	      4.34652967	      1.72037867	     -3.02464151	     -5.00000000	     -1.33985621	     13.55909918	     -5.00000000	     -0.18113015	     -8.69161299	      1.73585112	     -0.92867739	      0.97750623	     20.49548473	      5.70897302	      5.04714652	    -27.42573529	      5.00000000	     -0.94823164	      3.23695352	      4.95664144	     -2.64706216	     -0.47025648	      4.58803774	     -0.19915422	     -2.00000000	    -25.25290497	     -4.78726342	      4.78094243	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01500000	      9.58472914	      5.10863596	      9.70417285	     -3.27979291	      0.75187035	      0.89054134	    -22.00530387	      4.66198739	      1.79200008	     -3.11329429	     -5.00000000	     -1.30492940	     13.66222011	     -4.95078037	     -0.18451718	     -8.68213756	      1.76088230	     -0.94022266	      0.99113964	     20.61909296	      5.59240386	      5.57966873	    -25.32408474	      5.00000000	     -0.52866924	      3.18402782	      4.78214112	     -2.67072682	     -0.31424200	      4.68226039	     -0.20862171	     -2.00000000	    -25.12678497	     -4.47625525	      4.99622690	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	      9.47848131	      4.89380218	      9.64905238	     -3.27365552	      0.75033017	      0.88995480	    -22.28780223	      4.88071014	      1.90803407	     -3.30584036	     -5.00000000	     -1.31345751	     14.00759756	     -4.86341590	     -0.18701179	     -8.68913768	      1.83076297	     -0.97579957	      1.02993515	     20.59364802	      5.73819881	      6.08127369	    -23.02816714	      5.00000000	      0.24692830	      2.37683106	      5.00000000	     -2.57907278	     -0.31482636	      4.94369722	     -0.22404228	     -2.00000000	    -25.03146508	     -4.29641126	      5.37104455	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	      9.39095859	      4.87566356	      9.47761496	     -3.26735394	      0.74888152	      0.88936935	    -22.62981442	      4.73788929	      2.04124009	     -3.54358387	     -5.00000000	     -1.09210101	     14.67983420	     -4.70223419	     -0.18369565	     -8.69946746	      1.97427587	     -1.05211843	      1.11030455	     20.33960890	      5.95378646	      6.12222393	    -20.51406380	      5.00000000	      0.99746660	      1.56187802	      5.00000000	     -2.70028851	     -0.50910901	      5.51028490	     -0.24534828	     -2.00000000	    -24.94182264	     -4.37312707	      5.67773015	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	      9.25336454	      4.61783667	      9.42987452	     -3.26103292	      0.74721939	      0.88880709	    -22.91418627	      4.97030113	      2.13387537	     -3.68083238	     -5.00000000	     -1.03759521	     14.85280978	     -4.61841766	     -0.16755185	     -8.66910421	      2.00234140	     -1.06372702	      1.12527906	     20.31813963	      5.88961346	      6.60663933	    -18.40792478	      5.00000000	      1.48402610	      1.70205014	      5.00000000	     -2.80542717	     -0.42935904	      5.60712617	     -0.25058543	     -2.00000000	    -24.73254821	     -4.11844657	      5.89792299	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	      9.17534933	      4.59392895	      9.17899046	     -3.25482890	      0.74579589	      0.88830383	    -23.17642121	      4.88561031	      2.27939338	     -4.05180678	     -5.00000000	     -0.96485751	     15.46253456	     -4.39920538	     -0.11770173	     -8.60796397	      2.10852685	     -1.11333553	      1.18318713	     19.92595092	      6.12645799	      6.58712574	    -15.78545593	      5.00000000	      2.32538701	      0.46571731	      5.00000000	     -2.87861233	     -0.76843776	      5.96733496	     -0.25442471	     -2.00000000	    -24.68788378	     -4.21414439	      6.44020828	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	      9.04201074	      4.37818095	      9.08745859	     -3.24832934	      0.74413693	      0.88779457	    -23.48127250	      5.00596712	      2.30677956	     -4.21089013	     -5.00000000	     -0.81792246	     15.67743386	     -4.33109797	     -0.09029401	     -8.58615304	      2.13934981	     -1.12607030	      1.19962071	     19.83139312	      5.98086372	      6.77810038	    -13.75517168	      5.00000000	      2.63049396	      0.68769176	      5.00000000	     -3.05469490	     -0.82810371	      6.06464490	     -0.25481148	     -2.00000000	    -24.46532058	     -4.05034719	      6.60481833	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	      9.06768942	      4.48089768	      8.63536045	     -3.24189780	      0.74286539	      0.88747188	    -23.84690191	      4.71813061	      2.49947581	     -4.67364652	     -5.00000000	     -0.75088892	     16.37806958	     -3.97715341	     -0.00353407	     -8.43677253	      2.25622631	     -1.17224030	      1.26145176	     19.18894707	      6.17718703	      6.33599968	    -11.11430848	      5.00000000	      3.29622906	     -0.64333525	      5.00000000	     -3.41360068	     -1.32191190	      6.41032698	     -0.24731357	     -2.00000000	    -24.54795720	     -4.35244979	      7.35142547	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
