Model Marker Errors from IK
version=1
nRows=650
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      0.00000000	      0.00540955	      0.01342827	      0.02224527
      0.00500000	      0.00542388	      0.01344605	      0.02210994
      0.01000000	      0.00531215	      0.01330682	      0.02101716
      0.01500000	      0.00533794	      0.01333909	      0.02086672
      0.02000000	      0.00516477	      0.01312093	      0.02098911
      0.02500000	      0.00519812	      0.01316323	      0.02118872
      0.03000000	      0.00521222	      0.01318108	      0.02138170
      0.03500000	      0.00513390	      0.01308167	      0.02122934
      0.04000000	      0.00517503	      0.01313397	      0.02152300
      0.04500000	      0.00513190	      0.01307912	      0.02149939
      0.05000000	      0.00511623	      0.01305913	      0.02158648
      0.05500000	      0.00510928	      0.01305026	      0.02163934
      0.06000000	      0.00509719	      0.01303481	      0.02172806
      0.06500000	      0.00508384	      0.01301773	      0.02182208
      0.07000000	      0.00507000	      0.01300000	      0.02192960
      0.07500000	      0.00505977	      0.01298688	      0.02201855
      0.08000000	      0.00504886	      0.01297287	      0.02202518
      0.08500000	      0.00504216	      0.01296425	      0.02196312
      0.09000000	      0.00502627	      0.01294382	      0.02192768
      0.09500000	      0.00503511	      0.01295520	      0.02180709
      0.10000000	      0.00505469	      0.01298036	      0.02184669
      0.10500000	      0.00504407	      0.01296671	      0.02175768
      0.11000000	      0.00504705	      0.01297054	      0.02174913
      0.11500000	      0.00503765	      0.01295846	      0.02156390
      0.12000000	      0.00507143	      0.01300184	      0.02136131
      0.12500000	      0.00503005	      0.01294868	      0.02133328
      0.13000000	      0.00501464	      0.01292883	      0.02104296
      0.13500000	      0.00505094	      0.01297554	      0.02095945
      0.14000000	      0.00499159	      0.01289908	      0.02055332
      0.14500000	      0.00502887	      0.01294717	      0.02042852
      0.15000000	      0.00500141	      0.01291176	      0.02012598
      0.15500000	      0.00498845	      0.01289502	      0.01980138
      0.16000000	      0.00499329	      0.01290129	      0.01951341
      0.16500000	      0.00500755	      0.01291969	      0.01963577
      0.17000000	      0.00500303	      0.01291385	      0.01952285
      0.17500000	      0.00500156	      0.01291196	      0.01948682
      0.18000000	      0.00500797	      0.01292024	      0.01965858
      0.18500000	      0.00502286	      0.01293943	      0.01984700
      0.19000000	      0.00504108	      0.01296286	      0.01996956
      0.19500000	      0.00506120	      0.01298871	      0.01976878
      0.20000000	      0.00510103	      0.01303972	      0.02002113
      0.20500000	      0.00516498	      0.01312121	      0.02002216
      0.21000000	      0.00521909	      0.01318976	      0.02009425
