Model Marker Errors from IK
version=1
nRows=750
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      0.00000000	      0.00647854	      0.01469528	      0.02599152
      0.00500000	      0.00644749	      0.01466002	      0.02607954
      0.01000000	      0.00644546	      0.01465772	      0.02602657
      0.01500000	      0.00643523	      0.01464609	      0.02597381
      0.02000000	      0.00646461	      0.01467947	      0.02605220
      0.02500000	      0.00644347	      0.01465546	      0.02581953
      0.03000000	      0.00646501	      0.01467993	      0.02580098
      0.03500000	      0.00646198	      0.01467649	      0.02575869
      0.04000000	      0.00648719	      0.01470509	      0.02573380
      0.04500000	      0.00649298	      0.01471165	      0.02573282
      0.05000000	      0.00650226	      0.01472216	      0.02576229
      0.05500000	      0.00651066	      0.01473166	      0.02578673
      0.06000000	      0.00651414	      0.01473561	      0.02579827
      0.06500000	      0.00653349	      0.01475747	      0.02588645
      0.07000000	      0.00652621	      0.01474925	      0.02588929
      0.07500000	      0.00652913	      0.01475255	      0.02589073
      0.08000000	      0.00646961	      0.01468515	      0.02576430
      0.08500000	      0.00645736	      0.01467124	      0.02577315
      0.09000000	      0.00643605	      0.01464701	      0.02570565
      0.09500000	      0.00641953	      0.01462820	      0.02571773
      0.10000000	      0.00641070	      0.01461814	      0.02566182
      0.10500000	      0.00639725	      0.01460280	      0.02560798
      0.11000000	      0.00640251	      0.01460880	      0.02553758
      0.11500000	      0.00641111	      0.01461861	      0.02544102
      0.12000000	      0.00642563	      0.01463516	      0.02539815
      0.12500000	      0.00644252	      0.01465437	      0.02515687
      0.13000000	      0.00647687	      0.01469339	      0.02500653
      0.13500000	      0.00648140	      0.01469853	      0.02476320
      0.14000000	      0.00652483	      0.01474769	      0.02450617
      0.14500000	      0.00653653	      0.01476090	      0.02422858
      0.15000000	      0.00655041	      0.01477657	      0.02458692
      0.15500000	      0.00658468	      0.01481518	      0.02472044
      0.16000000	      0.00661207	      0.01484595	      0.02455421
      0.16500000	      0.00663944	      0.01487664	      0.02487189
      0.17000000	      0.00665850	      0.01489798	      0.02464390
      0.17500000	      0.00665287	      0.01489169	      0.02466433
      0.18000000	      0.00663479	      0.01487143	      0.02463951
      0.18500000	      0.00662585	      0.01486142	      0.02459644
      0.19000000	      0.00665412	      0.01489309	      0.02444740
      0.19500000	      0.00661011	      0.01484375	      0.02445207
      0.20000000	      0.00664804	      0.01488628	      0.02400441
      0.20500000	      0.00665542	      0.01489454	      0.02394445
      0.21000000	      0.00660261	      0.01483533	      0.02389610
      0.21500000	      0.00665047	      0.01488900	      0.02352030
      0.22000000	      0.00666446	      0.01490465	      0.02344261
