Model Marker Errors from IK
version=1
nRows=450
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      0.34500000	      0.00500038	      0.01291043	      0.01924588
      0.35000000	      0.00500517	      0.01291662	      0.01914280
      0.35500000	      0.00500243	      0.01291308	      0.01902589
      0.36000000	      0.00499252	      0.01290029	      0.01877073
      0.36500000	      0.00499614	      0.01290496	      0.01887796
      0.37000000	      0.00498958	      0.01289648	      0.01885895
      0.37500000	      0.00498751	      0.01289381	      0.01899973
      0.38000000	      0.00499233	      0.01290004	      0.01916871
      0.38500000	      0.00499898	      0.01290863	      0.01898806
      0.39000000	      0.00505126	      0.01297595	      0.01926383
      0.39500000	      0.00501680	      0.01293161	      0.01936754
      0.40000000	      0.00502618	      0.01294369	      0.01936380
      0.40500000	      0.00505523	      0.01298106	      0.01959576
      0.41000000	      0.00508448	      0.01301856	      0.01956110
      0.41500000	      0.00512765	      0.01307370	      0.01965591
      0.42000000	      0.00518700	      0.01314915	      0.01999965
      0.42500000	      0.00524927	      0.01322783	      0.01994364
      0.43000000	      0.00532536	      0.01332337	      0.02022777
      0.43500000	      0.00540886	      0.01342741	      0.02006463
      0.44000000	      0.00550375	      0.01354468	      0.02047402
      0.44500000	      0.00561487	      0.01368073	      0.02061567
      0.45000000	      0.00571385	      0.01380079	      0.02064834
      0.45500000	      0.00584210	      0.01395480	      0.02076000
      0.46000000	      0.00597897	      0.01411733	      0.02158128
      0.46500000	      0.00612456	      0.01428817	      0.02212382
      0.47000000	      0.00627514	      0.01446275	      0.02286092
      0.47500000	      0.00640582	      0.01461257	      0.02364432
      0.48000000	      0.00652296	      0.01474557	      0.02423881
      0.48500000	      0.00669876	      0.01494295	      0.02351247
      0.49000000	      0.00669800	      0.01494211	      0.02506173
      0.49500000	      0.00673956	      0.01498839	      0.02510220
      0.50000000	      0.00678275	      0.01503634	      0.02520829
      0.50500000	      0.00674534	      0.01499482	      0.02583574
      0.51000000	      0.00672844	      0.01497602	      0.02518861
      0.51500000	      0.00665695	      0.01489625	      0.02547585
      0.52000000	      0.00658051	      0.01481049	      0.02499116
      0.52500000	      0.00649949	      0.01471902	      0.02405897
      0.53000000	      0.00640480	      0.01461141	      0.02319689
      0.53500000	      0.00629154	      0.01448164	      0.02336823
      0.54000000	      0.00619256	      0.01436728	      0.02252789
      0.54500000	      0.00611797	      0.01428049	      0.02248928
      0.55000000	      0.00605483	      0.01420661	      0.02218584
      0.55500000	      0.00601296	      0.01415740	      0.02229814
      0.56000000	      0.00606670	      0.01422053	      0.02242296
      0.56500000	      0.00611470	      0.01427668	      0.02279462
      0.57000000	      0.00619659	      0.01437195	      0.02324969
      0.57500000	      0.00624091	      0.01442325	      0.02378656
      0.58000000	      0.00635379	      0.01455311	      0.02422967
      0.58500000	      0.00646646	      0.01468158	      0.02465338
      0.59000000	      0.00653325	      0.01475720	      0.02477970
      0.59500000	      0.00659472	      0.01482646	      0.02513545
      0.60000000	      0.00659432	      0.01482602	      0.02571272
      0.60500000	      0.00654541	      0.01477092	      0.02538886
      0.61000000	      0.00649369	      0.01471246	      0.02538849
      0.61500000	      0.00634503	      0.01454307	      0.02547789
      0.62000000	      0.00623753	      0.01441935	      0.02498397
      0.62500000	      0.00613666	      0.01430228	      0.02452689
      0.63000000	      0.00610245	      0.01426236	      0.02450459
      0.63500000	      0.00605397	      0.01420559	      0.02395154
      0.64000000	      0.00604566	      0.01419585	      0.02399004
      0.64500000	      0.00608013	      0.01423625	      0.02399036
      0.65000000	      0.00612036	      0.01428327	      0.02404313
      0.65500000	      0.00619458	      0.01436962	      0.02400959
      0.66000000	      0.00625887	      0.01444400	      0.02397874
      0.66500000	      0.00634364	      0.01454148	      0.02383292
      0.67000000	      0.00643481	      0.01464561	      0.02379983
      0.67500000	      0.00651585	      0.01473754	      0.02369206
      0.68000000	      0.00656741	      0.01479573	      0.02362515
      0.68500000	      0.00662206	      0.01485716	      0.02352127
      0.69000000	      0.00663487	      0.01487153	      0.02350504
      0.69500000	      0.00665284	      0.01489165	      0.02346810
      0.70000000	      0.00662234	      0.01485748	      0.02337565
      0.70500000	      0.00660826	      0.01484168	      0.02346788
      0.71000000	      0.00658915	      0.01482020	      0.02349497
      0.71500000	      0.00653432	      0.01475841	      0.02345790
      0.72000000	      0.00649900	      0.01471847	      0.02348219
      0.72500000	      0.00647418	      0.01469034	      0.02349092
      0.73000000	      0.00643408	      0.01464477	      0.02345705
      0.73500000	      0.00644811	      0.01466073	      0.02359223
      0.74000000	      0.00641790	      0.01462635	      0.02340387
      0.74500000	      0.00641216	      0.01461981	      0.02344411
      0.75000000	      0.00643060	      0.01464081	      0.02342530
      0.75500000	      0.00643882	      0.01465016	      0.02334618
      0.76000000	      0.00645668	      0.01467046	      0.02331266
      0.76500000	      0.00647174	      0.01468757	      0.02336144
      0.77000000	      0.00648833	      0.01470639	      0.02327486
      0.77500000	      0.00651095	      0.01473199	      0.02326093
      0.78000000	      0.00651006	      0.01473099	      0.02318289
      0.78500000	      0.00649930	      0.01471881	      0.02318106
      0.79000000	      0.00647736	      0.01469394	      0.02308163
      0.79500000	      0.00646103	      0.01467541	      0.02303503
      0.80000000	      0.00644094	      0.01465258	      0.02298001
      0.80500000	      0.00643014	      0.01464029	      0.02292611
      0.81000000	      0.00640528	      0.01461196	      0.02321316
      0.81500000	      0.00637216	      0.01457414	      0.02392493
      0.82000000	      0.00635876	      0.01455880	      0.02392017
      0.82500000	      0.00632708	      0.01452249	      0.02407669
      0.83000000	      0.00632300	      0.01451780	      0.02408225
      0.83500000	      0.00634761	      0.01454603	      0.02380568
      0.84000000	      0.00631365	      0.01450707	      0.02388681
      0.84500000	      0.00633273	      0.01452897	      0.02378877
      0.85000000	      0.00631524	      0.01450889	      0.02410792
      0.85500000	      0.00632885	      0.01452452	      0.02398413
      0.86000000	      0.00633089	      0.01452686	      0.02380539
      0.86500000	      0.00635441	      0.01455382	      0.02366213
      0.87000000	      0.00637056	      0.01457231	      0.02361971
      0.87500000	      0.00638139	      0.01458469	      0.02370236
      0.88000000	      0.00633889	      0.01453604	      0.02387157
      0.88500000	      0.00633867	      0.01453579	      0.02378957
      0.89000000	      0.00633629	      0.01453306	      0.02377023
      0.89500000	      0.00633558	      0.01453224	      0.02376399
      0.90000000	      0.00633634	      0.01453311	      0.02370374
      0.90500000	      0.00633530	      0.01453192	      0.02369990
      0.91000000	      0.00635823	      0.01455819	      0.02372334
      0.91500000	      0.00638552	      0.01458940	      0.02359653
      0.92000000	      0.00642243	      0.01463150	      0.02349327
      0.92500000	      0.00646428	      0.01467911	      0.02356248
      0.93000000	      0.00649926	      0.01471876	      0.02349456
      0.93500000	      0.00652399	      0.01474674	      0.02334179
      0.94000000	      0.00655217	      0.01477856	      0.02319472
      0.94500000	      0.00659123	      0.01482254	      0.02345474
      0.95000000	      0.00658216	      0.01481233	      0.02328509
      0.95500000	      0.00665017	      0.01488866	      0.02499388
      0.96000000	      0.00662152	      0.01485656	      0.02514439
      0.96500000	      0.00659434	      0.01482604	      0.02549037
      0.97000000	      0.00646515	      0.01468009	      0.02596396
      0.97500000	      0.00636376	      0.01456453	      0.02585302
      0.98000000	      0.00628798	      0.01447755	      0.02601650
      0.98500000	      0.00619711	      0.01437255	      0.02576766
      0.99000000	      0.00613578	      0.01430126	      0.02571056
      0.99500000	      0.00609010	      0.01424792	      0.02561510
      1.00000000	      0.00606701	      0.01422089	      0.02560146
      1.00500000	      0.00598961	      0.01412989	      0.02613772
      1.01000000	      0.00592464	      0.01405304	      0.02637537
      1.01500000	      0.00592090	      0.01404861	      0.02605248
      1.02000000	      0.00598306	      0.01412216	      0.02668209
      1.02500000	      0.00597633	      0.01411422	      0.02693931
      1.03000000	      0.00593738	      0.01406814	      0.02682877
      1.03500000	      0.00581695	      0.01392474	      0.02720264
      1.04000000	      0.00569672	      0.01378008	      0.02696629
      1.04500000	      0.00550866	      0.01355072	      0.02715605
      1.05000000	      0.00533435	      0.01333460	      0.02701498
      1.05500000	      0.00523167	      0.01320564	      0.02678693
      1.06000000	      0.00511765	      0.01306094	      0.02722642
      1.06500000	      0.00501092	      0.01292403	      0.02698542
      1.07000000	      0.00498735	      0.01289361	      0.02662291
      1.07500000	      0.00498948	      0.01289636	      0.02654165
      1.08000000	      0.00504550	      0.01296855	      0.02603617
      1.08500000	      0.00511714	      0.01306029	      0.02592679
      1.09000000	      0.00520052	      0.01316627	      0.02566017
      1.09500000	      0.00527315	      0.01325789	      0.02537448
      1.10000000	      0.00534555	      0.01334860	      0.02492949
      1.10500000	      0.00544133	      0.01346765	      0.02505962
      1.11000000	      0.00550996	      0.01355232	      0.02486077
      1.11500000	      0.00542703	      0.01344995	      0.02477339
      1.12000000	      0.00546300	      0.01349445	      0.02464984
      1.12500000	      0.00541457	      0.01343450	      0.02404497
      1.13000000	      0.00544400	      0.01347096	      0.02402283
      1.13500000	      0.00537944	      0.01339085	      0.02378776
      1.14000000	      0.00538317	      0.01339548	      0.02360969
      1.14500000	      0.00537300	      0.01338283	      0.02342172
      1.15000000	      0.00530313	      0.01329552	      0.02304537
      1.15500000	      0.00525297	      0.01323249	      0.02302352
      1.16000000	      0.00522033	      0.01319132	      0.02269474
      1.16500000	      0.00518881	      0.01315144	      0.02233262
      1.17000000	      0.00516299	      0.01311868	      0.02201287
      1.17500000	      0.00514281	      0.01309301	      0.02173807
      1.18000000	      0.00512950	      0.01307606	      0.02142633
      1.18500000	      0.00512908	      0.01307552	      0.02145082
      1.19000000	      0.00511633	      0.01305927	      0.02117413
      1.19500000	      0.00509927	      0.01303747	      0.02082854
      1.20000000	      0.00506906	      0.01299880	      0.02046292
      1.20500000	      0.00503382	      0.01295354	      0.02017942
      1.21000000	      0.00499282	      0.01290067	      0.01990172
      1.21500000	      0.00494883	      0.01284371	      0.01962572
      1.22000000	      0.00491494	      0.01279966	      0.01958311
      1.22500000	      0.00487135	      0.01274278	      0.01947739
      1.23000000	      0.00482680	      0.01268437	      0.01942904
      1.23500000	      0.00484232	      0.01270475	      0.01932234
      1.24000000	      0.00477283	      0.01261326	      0.01929797
      1.24500000	      0.00476683	      0.01260534	      0.01915063
      1.25000000	      0.00474906	      0.01258181	      0.01934507
      1.25500000	      0.00476153	      0.01259832	      0.01925501
      1.26000000	      0.00478553	      0.01263003	      0.01943614
      1.26500000	      0.00479677	      0.01264486	      0.01959539
      1.27000000	      0.00482698	      0.01268460	      0.01964437
      1.27500000	      0.00485591	      0.01272257	      0.01981693
      1.28000000	      0.00489906	      0.01277897	      0.02008359
      1.28500000	      0.00493844	      0.01283022	      0.02021366
      1.29000000	      0.00498220	      0.01288694	      0.02036167
      1.29500000	      0.00502051	      0.01293640	      0.02029794
      1.30000000	      0.00508409	      0.01301805	      0.02063092
      1.30500000	      0.00515318	      0.01310621	      0.02086396
      1.31000000	      0.00523293	      0.01320724	      0.02107326
      1.31500000	      0.00532279	      0.01332014	      0.02121762
      1.32000000	      0.00540476	      0.01342232	      0.02096309
      1.32500000	      0.00552618	      0.01357225	      0.02125030
      1.33000000	      0.00565297	      0.01372706	      0.02132038
      1.33500000	      0.00579506	      0.01389851	      0.02141578
      1.34000000	      0.00592169	      0.01404954	      0.02239462
      1.34500000	      0.00605443	      0.01420614	      0.02330161
      1.35000000	      0.00618108	      0.01435396	      0.02410592
      1.35500000	      0.00630404	      0.01449602	      0.02393613
      1.36000000	      0.00639306	      0.01459801	      0.02468140
      1.36500000	      0.00647454	      0.01469074	      0.02525589
      1.37000000	      0.00653875	      0.01476342	      0.02522581
      1.37500000	      0.00658157	      0.01481167	      0.02560917
      1.38000000	      0.00664747	      0.01488564	      0.02537407
      1.38500000	      0.00659204	      0.01482345	      0.02573965
      1.39000000	      0.00656635	      0.01479454	      0.02570900
      1.39500000	      0.00648523	      0.01470287	      0.02633418
      1.40000000	      0.00644878	      0.01466149	      0.02562928
      1.40500000	      0.00633308	      0.01452937	      0.02580624
      1.41000000	      0.00625513	      0.01443968	      0.02502109
      1.41500000	      0.00613900	      0.01430501	      0.02490819
      1.42000000	      0.00605266	      0.01420406	      0.02411668
      1.42500000	      0.00597162	      0.01410865	      0.02355852
      1.43000000	      0.00589482	      0.01401763	      0.02323331
      1.43500000	      0.00582962	      0.01393989	      0.02316742
      1.44000000	      0.00579187	      0.01389468	      0.02333985
      1.44500000	      0.00580020	      0.01390468	      0.02354059
      1.45000000	      0.00579643	      0.01390016	      0.02414304
      1.45500000	      0.00586851	      0.01398632	      0.02392730
      1.46000000	      0.00591745	      0.01404452	      0.02417408
      1.46500000	      0.00596250	      0.01409787	      0.02430401
      1.47000000	      0.00592746	      0.01405639	      0.02457580
      1.47500000	      0.00593324	      0.01406324	      0.02424331
      1.48000000	      0.00589297	      0.01401543	      0.02391735
      1.48500000	      0.00581670	      0.01392444	      0.02350577
      1.49000000	      0.00572727	      0.01381698	      0.02296572
      1.49500000	      0.00561716	      0.01368351	      0.02199698
      1.50000000	      0.00550874	      0.01355082	      0.02169893
      1.50500000	      0.00546632	      0.01349855	      0.02093980
      1.51000000	      0.00542125	      0.01344278	      0.02056942
      1.51500000	      0.00541025	      0.01342913	      0.02030842
      1.52000000	      0.00543682	      0.01346207	      0.02005785
      1.52500000	      0.00547722	      0.01351199	      0.02010929
      1.53000000	      0.00552565	      0.01357160	      0.01991780
      1.53500000	      0.00560506	      0.01366877	      0.02019197
      1.54000000	      0.00567867	      0.01375823	      0.02038827
      1.54500000	      0.00576989	      0.01386829	      0.02076566
      1.55000000	      0.00583273	      0.01394361	      0.02126450
      1.55500000	      0.00588996	      0.01401185	      0.02141899
      1.56000000	      0.00596334	      0.01409887	      0.02157348
      1.56500000	      0.00597361	      0.01411100	      0.02152838
      1.57000000	      0.00600941	      0.01415322	      0.02156183
      1.57500000	      0.00599704	      0.01413865	      0.02174777
      1.58000000	      0.00601119	      0.01415532	      0.02158038
      1.58500000	      0.00597839	      0.01411665	      0.02148274
      1.59000000	      0.00596150	      0.01409669	      0.02135529
      1.59500000	      0.00592238	      0.01405036	      0.02130182
      1.60000000	      0.00589898	      0.01402257	      0.02115778
      1.60500000	      0.00587655	      0.01399589	      0.02142918
      1.61000000	      0.00584798	      0.01396183	      0.02170446
      1.61500000	      0.00584128	      0.01395383	      0.02209857
      1.62000000	      0.00584676	      0.01396038	      0.02238985
      1.62500000	      0.00583990	      0.01395218	      0.02257419
      1.63000000	      0.00588100	      0.01400119	      0.02257864
      1.63500000	      0.00587268	      0.01399128	      0.02253432
      1.64000000	      0.00588599	      0.01400713	      0.02279543
      1.64500000	      0.00589516	      0.01401803	      0.02287165
      1.65000000	      0.00591113	      0.01403701	      0.02291074
      1.65500000	      0.00591666	      0.01404357	      0.02292510
      1.66000000	      0.00590601	      0.01403093	      0.02277497
      1.66500000	      0.00590513	      0.01402989	      0.02302700
      1.67000000	      0.00590779	      0.01403304	      0.02328642
      1.67500000	      0.00590867	      0.01403409	      0.02346899
      1.68000000	      0.00591298	      0.01403921	      0.02334514
      1.68500000	      0.00592536	      0.01405390	      0.02348172
      1.69000000	      0.00592657	      0.01405533	      0.02371032
      1.69500000	      0.00593582	      0.01406630	      0.02381840
      1.70000000	      0.00594203	      0.01407365	      0.02375483
      1.70500000	      0.00595528	      0.01408933	      0.02379980
      1.71000000	      0.00598669	      0.01412644	      0.02394621
      1.71500000	      0.00604574	      0.01419594	      0.02379717
      1.72000000	      0.00605310	      0.01420458	      0.02416181
      1.72500000	      0.00611208	      0.01427361	      0.02384480
      1.73000000	      0.00613748	      0.01430325	      0.02411039
      1.73500000	      0.00614902	      0.01431668	      0.02418821
      1.74000000	      0.00618250	      0.01435560	      0.02404131
      1.74500000	      0.00620649	      0.01438343	      0.02385015
      1.75000000	      0.00622484	      0.01440467	      0.02359875
      1.75500000	      0.00623850	      0.01442048	      0.02340397
      1.76000000	      0.00624626	      0.01442944	      0.02324739
      1.76500000	      0.00623209	      0.01441306	      0.02356423
      1.77000000	      0.00624321	      0.01442591	      0.02330204
      1.77500000	      0.00624765	      0.01443104	      0.02318371
      1.78000000	      0.00625472	      0.01443920	      0.02309814
      1.78500000	      0.00626504	      0.01445111	      0.02304699
      1.79000000	      0.00627923	      0.01446747	      0.02303698
      1.79500000	      0.00629590	      0.01448666	      0.02305702
      1.80000000	      0.00631610	      0.01450988	      0.02307870
      1.80500000	      0.00633655	      0.01453336	      0.02311424
      1.81000000	      0.00635743	      0.01455728	      0.02312346
      1.81500000	      0.00637376	      0.01457596	      0.02316964
      1.82000000	      0.00636980	      0.01457143	      0.02331854
      1.82500000	      0.00637486	      0.01457722	      0.02328930
      1.83000000	      0.00638215	      0.01458555	      0.02324137
      1.83500000	      0.00638334	      0.01458691	      0.02312504
      1.84000000	      0.00637468	      0.01457701	      0.02306668
      1.84500000	      0.00638035	      0.01458349	      0.02282736
      1.85000000	      0.00634824	      0.01454675	      0.02280848
      1.85500000	      0.00628548	      0.01447467	      0.02265331
      1.86000000	      0.00625423	      0.01443864	      0.02262485
      1.86500000	      0.00623334	      0.01441451	      0.02244797
      1.87000000	      0.00618385	      0.01435717	      0.02236944
      1.87500000	      0.00614470	      0.01431164	      0.02231183
      1.88000000	      0.00610999	      0.01427117	      0.02223775
      1.88500000	      0.00607969	      0.01423574	      0.02211055
      1.89000000	      0.00603260	      0.01418051	      0.02201393
      1.89500000	      0.00598110	      0.01411985	      0.02186633
      1.90000000	      0.00591717	      0.01404418	      0.02169370
      1.90500000	      0.00585154	      0.01396608	      0.02148965
      1.91000000	      0.00582388	      0.01393303	      0.02106817
      1.91500000	      0.00572385	      0.01381286	      0.02091982
      1.92000000	      0.00570010	      0.01378416	      0.02100735
      1.92500000	      0.00560912	      0.01367373	      0.02076549
      1.93000000	      0.00556093	      0.01361486	      0.02144472
      1.93500000	      0.00553225	      0.01357970	      0.02155786
      1.94000000	      0.00551682	      0.01356075	      0.02163782
      1.94500000	      0.00551470	      0.01355815	      0.02174473
      1.95000000	      0.00552589	      0.01357189	      0.02189218
      1.95500000	      0.00554008	      0.01358931	      0.02194995
      1.96000000	      0.00553122	      0.01357843	      0.02142996
      1.96500000	      0.00560369	      0.01366710	      0.02193076
      1.97000000	      0.00561473	      0.01368056	      0.02170123
      1.97500000	      0.00561866	      0.01368534	      0.02179975
      1.98000000	      0.00538140	      0.01339329	      0.02149537
      1.98500000	      0.00535500	      0.01336039	      0.02094624
      1.99000000	      0.00527177	      0.01325616	      0.02060830
      1.99500000	      0.00505342	      0.01297873	      0.02084285
      2.00000000	      0.00494478	      0.01283845	      0.02034078
      2.00500000	      0.00484675	      0.01271056	      0.02029207
      2.01000000	      0.00480904	      0.01266102	      0.02037957
      2.01500000	      0.00478125	      0.01262439	      0.02070595
      2.02000000	      0.00480989	      0.01266214	      0.02108716
      2.02500000	      0.00484313	      0.01270581	      0.02145421
      2.03000000	      0.00491929	      0.01280532	      0.02190560
      2.03500000	      0.00498675	      0.01289283	      0.02226011
      2.04000000	      0.00507323	      0.01300415	      0.02245191
      2.04500000	      0.00517907	      0.01313909	      0.02218224
      2.05000000	      0.00527243	      0.01325698	      0.02226138
      2.05500000	      0.00534555	      0.01334859	      0.02343716
      2.06000000	      0.00545605	      0.01348586	      0.02341406
      2.06500000	      0.00554664	      0.01359736	      0.02310192
      2.07000000	      0.00565069	      0.01372429	      0.02338855
      2.07500000	      0.00573427	      0.01382542	      0.02346924
      2.08000000	      0.00568468	      0.01376552	      0.02372390
      2.08500000	      0.00568879	      0.01377049	      0.02333796
      2.09000000	      0.00571326	      0.01380007	      0.02336589
      2.09500000	      0.00563949	      0.01371069	      0.02254402
      2.10000000	      0.00560585	      0.01366973	      0.02214308
      2.10500000	      0.00554866	      0.01359983	      0.02156171
      2.11000000	      0.00549667	      0.01353596	      0.02126156
      2.11500000	      0.00544585	      0.01347325	      0.02120314
      2.12000000	      0.00538712	      0.01340040	      0.02121488
      2.12500000	      0.00535040	      0.01335465	      0.02124508
      2.13000000	      0.00528927	      0.01327814	      0.02186806
      2.13500000	      0.00525272	      0.01323218	      0.02180639
      2.14000000	      0.00521548	      0.01318520	      0.02168291
      2.14500000	      0.00517984	      0.01314007	      0.02153989
      2.15000000	      0.00513495	      0.01308300	      0.02132823
      2.15500000	      0.00508200	      0.01301538	      0.02109611
      2.16000000	      0.00503503	      0.01295509	      0.02078927
      2.16500000	      0.00497817	      0.01288173	      0.02050201
      2.17000000	      0.00494661	      0.01284083	      0.02039590
      2.17500000	      0.00487853	      0.01275217	      0.01989888
      2.18000000	      0.00484146	      0.01270362	      0.01976485
      2.18500000	      0.00480099	      0.01265042	      0.01981323
      2.19000000	      0.00477499	      0.01261612	      0.01981287
      2.19500000	      0.00473264	      0.01256005	      0.01974608
      2.20000000	      0.00472139	      0.01254510	      0.01965421
      2.20500000	      0.00469340	      0.01250786	      0.01962326
      2.21000000	      0.00469723	      0.01251297	      0.01969426
      2.21500000	      0.00469896	      0.01251527	      0.02003029
      2.22000000	      0.00472320	      0.01254751	      0.02033829
      2.22500000	      0.00475317	      0.01258726	      0.02050228
      2.23000000	      0.00478670	      0.01263157	      0.02076879
      2.23500000	      0.00480746	      0.01265893	      0.02092087
      2.24000000	      0.00481893	      0.01267403	      0.02102856
      2.24500000	      0.00481901	      0.01267413	      0.02088703
