Model Marker Errors from IK
version=1
nRows=600
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      0.00000000	      0.00559355	      0.01365473	      0.02204468
      0.00500000	      0.00541459	      0.01343453	      0.02233429
      0.01000000	      0.00538593	      0.01339892	      0.02252824
      0.01500000	      0.00537810	      0.01338918	      0.02251552
      0.02000000	      0.00540663	      0.01342464	      0.02280557
      0.02500000	      0.00542041	      0.01344173	      0.02288475
      0.03000000	      0.00547409	      0.01350813	      0.02306817
      0.03500000	      0.00552693	      0.01357317	      0.02320944
      0.04000000	      0.00558288	      0.01364170	      0.02328492
      0.04500000	      0.00566559	      0.01374237	      0.02348559
      0.05000000	      0.00573765	      0.01382950	      0.02357341
      0.05500000	      0.00582730	      0.01393712	      0.02373549
      0.06000000	      0.00591035	      0.01403608	      0.02384335
      0.06500000	      0.00596179	      0.01409703	      0.02391331
      0.07000000	      0.00604838	      0.01419904	      0.02396865
      0.07500000	      0.00614095	      0.01430728	      0.02398217
      0.08000000	      0.00624621	      0.01442938	      0.02403583
      0.08500000	      0.00634245	      0.01454012	      0.02395355
      0.09000000	      0.00650811	      0.01472878	      0.02400468
      0.09500000	      0.00660577	      0.01483888	      0.02379134
      0.10000000	      0.00667142	      0.01491244	      0.02345847
      0.10500000	      0.00675952	      0.01501058	      0.02328997
      0.11000000	      0.00684824	      0.01510876	      0.02403536
      0.11500000	      0.00692627	      0.01519459	      0.02456589
      0.12000000	      0.00702125	      0.01529842	      0.02421110
      0.12500000	      0.00703886	      0.01531760	      0.02464773
      0.13000000	      0.00709280	      0.01537617	      0.02447729
      0.13500000	      0.00709842	      0.01538226	      0.02447705
      0.14000000	      0.00696239	      0.01523416	      0.02499041
      0.14500000	      0.00690313	      0.01516920	      0.02494513
      0.15000000	      0.00685972	      0.01512142	      0.02404032
      0.15500000	      0.00667554	      0.01491704	      0.02439580
      0.16000000	      0.00657200	      0.01480090	      0.02369086
      0.16500000	      0.00645702	      0.01467085	      0.02316380
      0.17000000	      0.00633831	      0.01453538	      0.02286180
      0.17500000	      0.00619109	      0.01436557	      0.02332779
      0.18000000	      0.00613780	      0.01430362	      0.02330556
      0.18500000	      0.00612490	      0.01428857	      0.02360953
      0.19000000	      0.00619312	      0.01436792	      0.02369302
      0.19500000	      0.00623690	      0.01441862	      0.02463814
      0.20000000	      0.00639488	      0.01460009	      0.02464008
      0.20500000	      0.00648863	      0.01470672	      0.02561682
      0.21000000	      0.00663201	      0.01486833	      0.02543869
      0.21500000	      0.00673197	      0.01497995	      0.02544098
      0.22000000	      0.00676507	      0.01501674	      0.02533498
      0.22500000	      0.00675244	      0.01500271	      0.02476964
      0.23000000	      0.00666863	      0.01490931	      0.02422883
      0.23500000	      0.00652304	      0.01474567	      0.02330517
      0.24000000	      0.00639379	      0.01459884	      0.02278004
      0.24500000	      0.00624111	      0.01442349	      0.02278036
      0.25000000	      0.00606386	      0.01421719	      0.02290282
      0.25500000	      0.00597535	      0.01411306	      0.02263358
      0.26000000	      0.00589668	      0.01401984	      0.02254214
      0.26500000	      0.00584142	      0.01395400	      0.02247735
      0.27000000	      0.00582622	      0.01393583	      0.02237326
      0.27500000	      0.00582318	      0.01393219	      0.02233930
      0.28000000	      0.00586190	      0.01397843	      0.02227316
      0.28500000	      0.00594515	      0.01407735	      0.02223843
      0.29000000	      0.00602410	      0.01417051	      0.02223451
      0.29500000	      0.00614986	      0.01431765	      0.02229252
      0.30000000	      0.00625133	      0.01443529	      0.02226786
      0.30500000	      0.00635950	      0.01455965	      0.02245205
      0.31000000	      0.00645783	      0.01467178	      0.02264763
      0.31500000	      0.00650696	      0.01472748	      0.02264021
      0.32000000	      0.00648353	      0.01470095	      0.02287448
      0.32500000	      0.00651449	      0.01473600	      0.02303454
      0.33000000	      0.00650267	      0.01472263	      0.02312887
      0.33500000	      0.00651763	      0.01473955	      0.02327472
      0.34000000	      0.00644863	      0.01466132	      0.02331627
      0.34500000	      0.00644036	      0.01465192	      0.02330855
      0.35000000	      0.00640463	      0.01461122	      0.02322127
      0.35500000	      0.00637492	      0.01457729	      0.02311327
      0.36000000	      0.00636832	      0.01456974	      0.02304092
      0.36500000	      0.00635674	      0.01455649	      0.02313912
      0.37000000	      0.00633178	      0.01452789	      0.02327989
      0.37500000	      0.00633988	      0.01453717	      0.02340693
      0.38000000	      0.00636995	      0.01457160	      0.02327402
      0.38500000	      0.00635633	      0.01455602	      0.02336382
      0.39000000	      0.00638519	      0.01458903	      0.02329574
      0.39500000	      0.00638592	      0.01458986	      0.02372681
      0.40000000	      0.00640985	      0.01461717	      0.02368933
      0.40500000	      0.00641639	      0.01462463	      0.02367563
      0.41000000	      0.00643242	      0.01464289	      0.02379530
      0.41500000	      0.00644117	      0.01465284	      0.02387484
      0.42000000	      0.00643971	      0.01465118	      0.02383314
      0.42500000	      0.00644959	      0.01466241	      0.02405384
      0.43000000	      0.00644966	      0.01466250	      0.02422208
      0.43500000	      0.00646256	      0.01467715	      0.02434530
      0.44000000	      0.00646856	      0.01468396	      0.02427875
      0.44500000	      0.00650396	      0.01472409	      0.02442203
      0.45000000	      0.00651886	      0.01474094	      0.02423029
      0.45500000	      0.00654303	      0.01476825	      0.02432182
      0.46000000	      0.00657841	      0.01480812	      0.02442236
      0.46500000	      0.00659737	      0.01482945	      0.02432921
      0.47000000	      0.00663603	      0.01487283	      0.02444413
      0.47500000	      0.00664532	      0.01488323	      0.02422242
      0.48000000	      0.00666403	      0.01490417	      0.02418962
      0.48500000	      0.00667735	      0.01491906	      0.02427500
      0.49000000	      0.00668891	      0.01493196	      0.02424377
      0.49500000	      0.00672393	      0.01497100	      0.02403567
      0.50000000	      0.00673296	      0.01498105	      0.02393533
      0.50500000	      0.00676577	      0.01501752	      0.02387759
      0.51000000	      0.00681480	      0.01507183	      0.02377318
      0.51500000	      0.00687825	      0.01514183	      0.02368692
      0.52000000	      0.00694393	      0.01521395	      0.02359724
