Model Marker Errors from IK
version=1
nRows=500
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      0.96500000	      0.00564696	      0.01371976	      0.02282421
      0.97000000	      0.00570856	      0.01379440	      0.02300576
      0.97500000	      0.00576874	      0.01386691	      0.02327029
      0.98000000	      0.00583310	      0.01394406	      0.02336359
      0.98500000	      0.00589803	      0.01402144	      0.02320404
      0.99000000	      0.00595281	      0.01408641	      0.02342500
      0.99500000	      0.00599614	      0.01413759	      0.02330334
      1.00000000	      0.00603808	      0.01418694	      0.02344798
      1.00500000	      0.00605152	      0.01420272	      0.02360493
      1.01000000	      0.00607515	      0.01423043	      0.02379076
      1.01500000	      0.00609658	      0.01425550	      0.02386424
      1.02000000	      0.00609604	      0.01425487	      0.02454631
      1.02500000	      0.00614996	      0.01431777	      0.02458050
      1.03000000	      0.00614420	      0.01431107	      0.02479580
      1.03500000	      0.00616236	      0.01433220	      0.02484233
      1.04000000	      0.00616566	      0.01433604	      0.02506612
      1.04500000	      0.00619239	      0.01436708	      0.02552799
      1.05000000	      0.00622760	      0.01440787	      0.02550590
      1.05500000	      0.00626189	      0.01444748	      0.02562293
      1.06000000	      0.00627930	      0.01446755	      0.02562567
      1.06500000	      0.00626056	      0.01444595	      0.02571466
      1.07000000	      0.00627850	      0.01446663	      0.02559914
      1.07500000	      0.00629848	      0.01448963	      0.02558435
      1.08000000	      0.00631647	      0.01451031	      0.02554406
      1.08500000	      0.00630604	      0.01449832	      0.02538593
      1.09000000	      0.00634210	      0.01453971	      0.02543003
      1.09500000	      0.00635942	      0.01455956	      0.02535270
      1.10000000	      0.00638074	      0.01458394	      0.02529376
      1.10500000	      0.00641493	      0.01462296	      0.02532828
      1.11000000	      0.00641112	      0.01461861	      0.02490784
      1.11500000	      0.00644755	      0.01466010	      0.02499482
      1.12000000	      0.00649311	      0.01471179	      0.02504434
      1.12500000	      0.00650677	      0.01472727	      0.02448049
      1.13000000	      0.00656021	      0.01478762	      0.02450751
      1.13500000	      0.00662047	      0.01485538	      0.02448823
      1.14000000	      0.00668875	      0.01493179	      0.02438433
      1.14500000	      0.00669212	      0.01493555	      0.02433849
      1.15000000	      0.00675520	      0.01500578	      0.02409250
      1.15500000	      0.00682660	      0.01508487	      0.02388711
      1.16000000	      0.00689292	      0.01515797	      0.02375922
      1.16500000	      0.00691285	      0.01517987	      0.02393405
      1.17000000	      0.00695512	      0.01522620	      0.02374703
      1.17500000	      0.00697448	      0.01524739	      0.02362514
      1.18000000	      0.00696564	      0.01523772	      0.02360324
      1.18500000	      0.00691553	      0.01518281	      0.02341775
      1.19000000	      0.00685706	      0.01511849	      0.02326008
      1.19500000	      0.00677115	      0.01502348	      0.02317139
      1.20000000	      0.00666639	      0.01490681	      0.02303591
      1.20500000	      0.00654778	      0.01477361	      0.02290554
      1.21000000	      0.00642493	      0.01463436	      0.02276888
      1.21500000	      0.00630544	      0.01449763	      0.02259839
      1.22000000	      0.00619261	      0.01436734	      0.02242691
      1.22500000	      0.00605618	      0.01420819	      0.02223122
      1.23000000	      0.00596261	      0.01409800	      0.02201910
      1.23500000	      0.00590971	      0.01403532	      0.02172090
      1.24000000	      0.00584626	      0.01395978	      0.02153646
      1.24500000	      0.00580089	      0.01390551	      0.02121631
      1.25000000	      0.00578417	      0.01388545	      0.02102719
      1.25500000	      0.00573589	      0.01382737	      0.02043715
      1.26000000	      0.00572124	      0.01380971	      0.02049611
      1.26500000	      0.00574225	      0.01383504	      0.02086885
      1.27000000	      0.00575465	      0.01384997	      0.02115345
      1.27500000	      0.00573981	      0.01383210	      0.02121987
      1.28000000	      0.00565469	      0.01372916	      0.02153646
      1.28500000	      0.00561386	      0.01367950	      0.02159661
      1.29000000	      0.00550415	      0.01354517	      0.02139560
      1.29500000	      0.00536592	      0.01337401	      0.02179964
      1.30000000	      0.00527058	      0.01325466	      0.02169966
      1.30500000	      0.00512400	      0.01306905	      0.02145745
      1.31000000	      0.00504202	      0.01296408	      0.02163527
      1.31500000	      0.00490330	      0.01278449	      0.02168521
      1.32000000	      0.00484771	      0.01271182	      0.02134875
      1.32500000	      0.00479754	      0.01264587	      0.02152355
      1.33000000	      0.00480281	      0.01265281	      0.02150209
      1.33500000	      0.00480463	      0.01265520	      0.02155027
      1.34000000	      0.00483755	      0.01269850	      0.02151977
      1.34500000	      0.00486570	      0.01273538	      0.02159084
      1.35000000	      0.00490090	      0.01278137	      0.02164368
      1.35500000	      0.00495828	      0.01285597	      0.02162047
      1.36000000	      0.00501668	      0.01293147	      0.02136386
      1.36500000	      0.00499396	      0.01290215	      0.02159874
      1.37000000	      0.00504818	      0.01297199	      0.02149993
      1.37500000	      0.00503667	      0.01295719	      0.02105328
      1.38000000	      0.00504352	      0.01296601	      0.02080919
      1.38500000	      0.00504452	      0.01296730	      0.02092394
      1.39000000	      0.00500517	      0.01291661	      0.02115869
      1.39500000	      0.00502250	      0.01293896	      0.02125265
      1.40000000	      0.00496485	      0.01286448	      0.02123196
      1.40500000	      0.00493259	      0.01282263	      0.02122351
      1.41000000	      0.00490883	      0.01279171	      0.02125559
      1.41500000	      0.00488562	      0.01276142	      0.02127630
      1.42000000	      0.00487208	      0.01274373	      0.02131195
      1.42500000	      0.00485852	      0.01272599	      0.02131932
      1.43000000	      0.00486509	      0.01273459	      0.02146898
      1.43500000	      0.00484359	      0.01270641	      0.02139243
      1.44000000	      0.00483999	      0.01270170	      0.02130964
      1.44500000	      0.00482309	      0.01267949	      0.02112871
      1.45000000	      0.00481700	      0.01267149	      0.02107170
      1.45500000	      0.00480210	      0.01265188	      0.02086814
      1.46000000	      0.00478088	      0.01262389	      0.02071090
      1.46500000	      0.00476643	      0.01260480	      0.02060996
      1.47000000	      0.00475412	      0.01258852	      0.02054971
      1.47500000	      0.00472622	      0.01255152	      0.02032936
      1.48000000	      0.00470827	      0.01252767	      0.02018358
      1.48500000	      0.00468934	      0.01250246	      0.01975060
      1.49000000	      0.00467831	      0.01248774	      0.01987783
      1.49500000	      0.00470605	      0.01252470	      0.02019105
      1.50000000	      0.00466662	      0.01247213	      0.02012405
      1.50500000	      0.00466862	      0.01247480	      0.02043276
      1.51000000	      0.00467218	      0.01247955	      0.02037527
      1.51500000	      0.00472075	      0.01254425	      0.02067582
      1.52000000	      0.00470862	      0.01252812	      0.02046621
      1.52500000	      0.00474560	      0.01257723	      0.02066709
      1.53000000	      0.00476928	      0.01260856	      0.02067837
      1.53500000	      0.00481563	      0.01266969	      0.02079984
      1.54000000	      0.00487056	      0.01274175	      0.02092765
      1.54500000	      0.00493388	      0.01282430	      0.02107849
      1.55000000	      0.00500374	      0.01291477	      0.02120647
      1.55500000	      0.00508346	      0.01301724	      0.02139746
      1.56000000	      0.00516907	      0.01312639	      0.02154339
      1.56500000	      0.00520427	      0.01317101	      0.02116082
      1.57000000	      0.00530963	      0.01330367	      0.02145775
      1.57500000	      0.00542002	      0.01344125	      0.02155348
      1.58000000	      0.00554181	      0.01359143	      0.02159777
      1.58500000	      0.00567916	      0.01375883	      0.02163188
      1.59000000	      0.00581746	      0.01392534	      0.02152383
      1.59500000	      0.00595775	      0.01409226	      0.02206250
      1.60000000	      0.00610766	      0.01426845	      0.02300127
      1.60500000	      0.00626127	      0.01444676	      0.02305707
      1.61000000	      0.00637729	      0.01458000	      0.02379491
      1.61500000	      0.00649217	      0.01471074	      0.02407964
      1.62000000	      0.00654461	      0.01477002	      0.02460742
      1.62500000	      0.00659525	      0.01482706	      0.02476331
      1.63000000	      0.00657700	      0.01480654	      0.02480386
      1.63500000	      0.00658095	      0.01481098	      0.02480017
      1.64000000	      0.00649051	      0.01470885	      0.02512791
      1.64500000	      0.00644392	      0.01465596	      0.02464875
      1.65000000	      0.00638110	      0.01458435	      0.02427269
