IKResults
version=1
nRows=1770
nColumns=67
inDegrees=yes

Units are S.I. units (second, meters, Newtons, ...)
Angles are in degrees.

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_rot_r	knee_adduc_r	ankle_angle_r	ankle_rot_r	ankle_add_r	subtalar_angle_r	mtp_angle_r	mtp_rot_r	mtp_add_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_rot_l	knee_adduc_l	ankle_angle_l	ankle_rot_l	ankle_add_l	subtalar_angle_l	mtp_angle_l	mtp_rot_l	mtp_add_l	lumbar_extension	lumbar_bending	lumbar_rotation	neck_flexion	neck_lateral_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	elbow_rot_r	elbow_add_r	pro_sup_r	wrist_flex_r	wrist_adduc_r	wrist_rot_r	wrist_dev_r	hand_finger_flex_r	hand_finger_adduc_r	hand_finger_rot_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	elbow_rot_l	elbow_add_l	pro_sup_l	wrist_flex_l	wrist_adduc_l	wrist_rot_l	wrist_dev_l	hand_finger_flex_l	hand_finger_adduc_l	hand_finger_rot_l
      0.00000000	     -7.79554118	     -7.70072779	     -0.12368708	     -3.13872979	      0.58832188	      0.68917034	     40.04310703	      2.02793561	     -9.05473407	    -58.95043700	     -5.00000000	     -1.08072402	     28.51654556	     -4.27119221	     -0.41590553	    -24.89562712	      0.21940825	     -2.00000000	      0.98198422	     40.21743232	    -17.00847726	     12.76545642	    -72.94002551	      5.00000000	     -5.00000000	     20.77706202	      3.29548312	      2.69719234	    -12.50055619	      2.40959534	      0.99845301	     -1.29177099	     -7.26755442	      8.51874954	      9.60159690	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.00500000	     -7.79265844	     -7.65781318	      0.00553802	     -3.13742276	      0.58916517	      0.68920552	     39.69768322	      2.05590364	     -8.91198919	    -58.59773830	     -5.00000000	     -1.08399293	     28.44777545	     -4.29074192	     -0.38039312	    -24.85569145	      0.18846447	     -2.00000000	      0.97954096	     40.79645199	    -16.97569811	     12.49401918	    -73.00410177	      5.00000000	     -5.00000000	     20.88975522	      3.22540728	      2.72130041	    -12.50315194	      2.43244210	      1.00449736	     -1.30320235	     -7.43280966	      8.46393793	      9.59097509	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01000000	     -7.80068026	     -7.61810506	      0.13723759	     -3.13602081	      0.59001106	      0.68922042	     39.34834638	      2.09427646	     -8.72682663	    -58.22945695	     -5.00000000	     -1.05914599	     28.40612121	     -4.35643306	     -0.34938250	    -24.84906708	      0.15445007	     -2.00000000	      0.97760696	     41.36284999	    -16.94931440	     12.21577082	    -73.04354643	      5.00000000	     -5.00000000	     20.99996512	      3.10046989	      2.73990491	    -12.47086938	      2.45707166	      1.00595257	     -1.31439382	     -7.56246945	      8.42042144	      9.57111414	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01500000	     -7.77580021	     -7.57301874	      0.30780899	     -3.13472323	      0.59084840	      0.68919754	     39.05961404	      2.13951741	     -8.56928729	    -58.04940615	     -5.00000000	     -1.11987343	     28.38607858	     -4.38777825	     -0.33944009	    -24.85068156	      0.14205305	     -2.00000000	      0.97684862	     41.86930708	    -16.89416784	     11.97290679	    -72.98273073	      5.00000000	     -5.00000000	     21.05812012	      3.04304583	      2.74136105	    -12.45292614	      2.46617692	      1.00508086	     -1.31821577	     -7.67812796	      8.43476716	      9.60127089	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	     -7.78390773	     -7.52794318	      0.45048078	     -3.13344102	      0.59164454	      0.68922426	     38.74655107	      2.18210212	     -8.40395822	    -57.73001568	     -5.00000000	     -1.14847438	     28.35767843	     -4.43298003	     -0.32974170	    -24.85797854	      0.12810060	     -2.00000000	      0.97589173	     42.43085245	    -16.84977914	     11.73535855	    -72.97948173	      5.00000000	     -5.00000000	     21.13433027	      2.97884254	      2.74124424	    -12.43410876	      2.47639523	      1.00323246	     -1.32231024	     -7.83161950	      8.36492990	      9.61085570	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	     -8.37284810	     -7.35640846	      0.19339903	     -3.13195269	      0.59205672	      0.68938939	     39.06569958	      2.22450523	     -5.30997607	    -57.57284989	     -5.00000000	      1.26427179	     27.90917055	     -5.00000000	      0.41773904	    -27.21318285	     -1.38133854	     -2.00000000	      0.95627593	     43.41246131	    -16.89385776	     11.27046411	    -72.94795757	      5.00000000	     -5.00000000	     21.56809900	      1.54917003	      4.65683461	    -12.95967795	      3.20839866	      0.86870031	     -1.61497891	     -7.18906598	      8.13848464	      9.71165128	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	     -8.36747008	     -7.30355503	      0.30652683	     -3.13072065	      0.59286909	      0.68935434	     38.77642646	      2.28460502	     -5.18607323	    -57.29158799	     -5.00000000	      1.15308808	     27.88390654	     -5.00000000	      0.44434999	    -27.20995197	     -1.40841345	     -2.00000000	      0.95634171	     43.92568300	    -16.80356252	     11.14165901	    -72.89123301	      5.00000000	     -5.00000000	     21.65880020	      1.56798633	      4.67055656	    -12.99654901	      3.21696861	      0.86876662	     -1.61876834	     -7.34091612	      8.05980344	      9.74912805	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	     -8.37225124	     -7.24986456	      0.42024919	     -3.12944264	      0.59372257	      0.68931994	     38.48156441	      2.35228621	     -5.06136303	    -56.98854703	     -5.00000000	      1.04181192	     27.85943167	     -5.00000000	      0.46530421	    -27.23494253	     -1.43591215	     -2.00000000	      0.95642123	     44.43112074	    -16.70988566	     11.03270061	    -72.78348394	      5.00000000	     -5.00000000	     21.75223885	      1.60514581	      4.68735605	    -13.04605236	      3.22524902	      0.86902056	     -1.62247255	     -7.45519538	      7.97407420	      9.78690727	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	     -8.39250637	     -7.19906206	      0.53074835	     -3.12809902	      0.59458776	      0.68923639	     38.18652898	      2.42257503	     -4.93507051	    -56.66932228	     -5.00000000	      0.91938892	     27.83463292	     -5.00000000	      0.48385835	    -27.29798667	     -1.46915087	     -2.00000000	      0.95654192	     44.92446619	    -16.60035242	     10.96188534	    -72.63116449	      5.00000000	     -5.00000000	     21.85356171	      1.67395957	      4.71307962	    -13.11969013	      3.23441310	      0.87017083	     -1.62676851	     -7.53181958	      7.89445617	      9.83227250	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	     -8.45543830	     -7.16200590	      0.67456084	     -3.12653208	      0.59549828	      0.68900260	     37.89411126	      2.49518695	     -4.84087798	    -56.29303681	     -5.00000000	      0.77203430	     27.79973440	     -5.00000000	      0.51628841	    -27.53226297	     -1.55275414	     -2.00000000	      0.95715700	     45.41073117	    -16.43300447	     10.95726372	    -72.38328637	      5.00000000	     -5.00000000	     22.00080959	      1.86222017	      4.78939927	    -13.29458292	      3.25379752	      0.87428733	     -1.63623587	     -7.46990748	      7.87696875	      9.89262783	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00042092	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
