Model Marker Errors from IK
version=1
nRows=750
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      0.00000000	      0.00621040	      0.01438796	      0.03196226
      0.00500000	      0.00576926	      0.01386754	      0.02734790
      0.01000000	      0.00559073	      0.01365129	      0.02650642
      0.01500000	      0.00530606	      0.01329919	      0.02371538
      0.02000000	      0.00517962	      0.01313978	      0.02312496
      0.02500000	      0.00506926	      0.01299905	      0.02301506
      0.03000000	      0.00500707	      0.01291906	      0.02277727
      0.03500000	      0.00500399	      0.01291510	      0.02249678
      0.04000000	      0.00497567	      0.01287849	      0.02270808
      0.04500000	      0.00502700	      0.01294476	      0.02241724
      0.05000000	      0.00509563	      0.01303281	      0.02219920
      0.05500000	      0.00513333	      0.01308094	      0.02241546
      0.06000000	      0.00521260	      0.01318155	      0.02243238
      0.06500000	      0.00528208	      0.01326911	      0.02215960
      0.07000000	      0.00523491	      0.01320973	      0.02276589
      0.07500000	      0.00528288	      0.01327012	      0.02287910
      0.08000000	      0.00526672	      0.01324980	      0.02237437
      0.08500000	      0.00530613	      0.01329928	      0.02262899
      0.09000000	      0.00533021	      0.01332942	      0.02265276
      0.09500000	      0.00527339	      0.01325820	      0.02284806
      0.10000000	      0.00529965	      0.01329116	      0.02292348
      0.10500000	      0.00528867	      0.01327738	      0.02247823
      0.11000000	      0.00532846	      0.01332724	      0.02250160
      0.11500000	      0.00532133	      0.01331833	      0.02205945
      0.12000000	      0.00533173	      0.01333133	      0.02243116
      0.12500000	      0.00534157	      0.01334362	      0.02255750
      0.13000000	      0.00536448	      0.01337221	      0.02273685
      0.13500000	      0.00532461	      0.01332243	      0.02282065
      0.14000000	      0.00529637	      0.01328705	      0.02290529
      0.14500000	      0.00526435	      0.01324682	      0.02290598
      0.15000000	      0.00524074	      0.01321708	      0.02265838
      0.15500000	      0.00520532	      0.01317235	      0.02254312
      0.16000000	      0.00517878	      0.01313872	      0.02237297
      0.16500000	      0.00515543	      0.01310906	      0.02218576
      0.17000000	      0.00514623	      0.01309737	      0.02209183
      0.17500000	      0.00512096	      0.01306517	      0.02197351
      0.18000000	      0.00509559	      0.01303276	      0.02184629
      0.18500000	      0.00506063	      0.01298799	      0.02166250
      0.19000000	      0.00501795	      0.01293309	      0.02176285
      0.19500000	      0.00497693	      0.01288012	      0.02160236
      0.20000000	      0.00492383	      0.01281123	      0.02132413
      0.20500000	      0.00487333	      0.01274536	      0.02109040
      0.21000000	      0.00485435	      0.01272052	      0.02077748
      0.21500000	      0.00479179	      0.01263829	      0.02046590
      0.22000000	      0.00473708	      0.01256593	      0.02057221
      0.22500000	      0.00470836	      0.01252778	      0.02016677
      0.23000000	      0.00466914	      0.01247550	      0.01969153
      0.23500000	      0.00466981	      0.01247639	      0.01976621
      0.24000000	      0.00466205	      0.01246603	      0.01976807
      0.24500000	      0.00466319	      0.01246754	      0.01980924
      0.25000000	      0.00467664	      0.01248552	      0.01989691
      0.25500000	      0.00472376	      0.01254826	      0.02031219
      0.26000000	      0.00471077	      0.01253099	      0.02008312
      0.26500000	      0.00473263	      0.01256003	      0.01997750
      0.27000000	      0.00479489	      0.01264238	      0.02023714
      0.27500000	      0.00486515	      0.01273466	      0.02045853
      0.28000000	      0.00494294	      0.01283607	      0.02056696
      0.28500000	      0.00496931	      0.01287026	      0.02023911
      0.29000000	      0.00507529	      0.01300678	      0.02047553
      0.29500000	      0.00519733	      0.01316223	      0.02061830
      0.30000000	      0.00529827	      0.01328943	      0.02058133
      0.30500000	      0.00545971	      0.01349038	      0.02070899
