Inverse Dynamics Generalized Forces
version=1
nRows=1500
nColumns=67
inDegrees=no
endheader
time	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_rot_r_moment	knee_adduc_r_moment	knee_angle_l_moment	knee_rot_l_moment	knee_adduc_l_moment	neck_flexion_moment	neck_lateral_bending_moment	neck_rotation_moment	arm_flex_r_moment	arm_add_r_moment	arm_rot_r_moment	arm_flex_l_moment	arm_add_l_moment	arm_rot_l_moment	ankle_angle_r_moment	ankle_rot_r_moment	ankle_add_r_moment	ankle_angle_l_moment	ankle_rot_l_moment	ankle_add_l_moment	elbow_flex_r_moment	elbow_rot_r_moment	elbow_add_r_moment	elbow_flex_l_moment	elbow_rot_l_moment	elbow_add_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	pro_sup_r_moment	pro_sup_l_moment	mtp_angle_r_moment	mtp_rot_r_moment	mtp_add_r_moment	mtp_angle_l_moment	mtp_rot_l_moment	mtp_add_l_moment	wrist_flex_r_moment	wrist_adduc_r_moment	wrist_rot_r_moment	wrist_flex_l_moment	wrist_adduc_l_moment	wrist_rot_l_moment	wrist_dev_r_moment	wrist_dev_l_moment	hand_finger_flex_r_moment	hand_finger_adduc_r_moment	hand_finger_rot_r_moment	hand_finger_flex_l_moment	hand_finger_adduc_l_moment	hand_finger_rot_l_moment
      0.00000000	     55.23323271	     87.53127615	    -32.13604013	   1289.57359233	    971.27126848	    143.12152355	      4.83727820	      8.98575191	      1.49540768	     17.34780491	     -1.64241136	     -1.32099785	     95.57726337	     54.23572997	    -23.47452792	      2.55389935	     -0.01955604	     -2.60293255	     -1.13469182	     -0.36670253	     -3.10702259	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.05160256	     -0.10694499	     -0.00697505	     -0.30920125	     -0.16310702	     -0.07265763	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.05558223	      0.19172609	      0.00000000	      0.00000000	      0.01065059	     -0.02618080	      0.00742274	     -0.01175093	     -0.03188861	      0.02042716	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.00500000	     27.53738752	     46.90792960	    -12.12560457	    679.47057637	    627.24469345	     71.65266056	      3.35169055	      4.08363961	      0.70597971	      9.52383976	     -0.42257624	     -0.99103579	     53.32674670	     29.04278463	     -7.80118067	      0.53617244	     -0.16133224	     -1.70898388	     -1.39592717	     -0.17128514	     -1.76068051	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.13416727	     -0.12869937	     -0.03827346	     -0.07956148	     -0.04700855	     -0.01406790	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.11678335	      0.04070865	      0.00000000	      0.00000000	      0.00437246	     -0.02254537	      0.00835328	     -0.00491106	     -0.01197735	      0.00620295	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01000000	    -48.07534968	    -70.46223348	     37.91575587	   -954.39063931	   -337.27147841	   -132.08020482	     -1.29233668	     -9.47449722	     -0.81505410	    -13.98605340	     -1.50414676	      1.28217344	    -59.64468586	    -44.50373464	     29.56385461	     -4.07067609	     -0.31489419	      0.73274862	     -3.83986385	      0.41753598	      3.68546858	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.29834843	     -0.06580116	     -0.10787505	      0.65169937	      0.38092613	      0.16917437	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.19046069	     -0.46739312	      0.00000000	      0.00000000	     -0.00159915	     -0.00155460	      0.01502605	      0.01635507	      0.04724338	     -0.04092780	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01500000	     45.12641979	     57.96232223	    -44.00327446	    969.00711514	    729.04994482	    105.56535564	      2.57113136	      6.51622553	      1.35336076	     10.80011589	      1.93616341	     -1.54156051	     77.90949678	     42.32719925	    -34.42901515	      2.49692695	      0.16270034	     -1.73232547	     -3.40701975	     -0.44398696	     -3.44589310	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.09245875	      0.02918089	     -0.01980932	     -0.25521819	     -0.14256131	     -0.06731363	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.00119267	      0.16831718	      0.00000000	      0.00000000	      0.02334842	     -0.01507963	      0.01867388	     -0.00930640	     -0.03706412	      0.01291394	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	    -31.38663117	     -0.85228619	     34.55496136	   -717.29673546	    -84.92322685	   -327.38414595	      1.11111451	     -2.49775927	     -3.40993293	    -10.57919692	    -12.37308472	     -1.42561517	    -41.68822176	    -31.82729785	     26.22169223	     -4.29354475	     -2.16449048	     -2.58928153	     -5.37051745	      1.51229803	      5.09408009	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.03733731	     -1.23748011	     -0.04467561	      0.36271357	      1.23703012	      0.33898072	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.70942684	     -0.96770600	      0.00000000	      0.00000000	     -0.10875296	     -0.09941546	     -0.07592178	     -0.04045197	      0.11449528	      0.02865099	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	      9.25670539	    -53.42564517	    -12.65150274	    318.87019776	    216.98886671	    340.15944371	      4.04948209	     -7.39116544	      5.79732325	     -0.12491641	     15.09252089	      2.03269443	     26.98906358	     10.46659166	    -11.93534817	      1.32930463	      2.65832130	      1.94908203	     -2.19744586	     -1.90328382	     -4.58083052	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.38591323	      1.59059050	     -0.07358336	      0.02924991	     -1.34017823	     -0.25707468	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.71002995	      0.85412013	      0.00000000	      0.00000000	      0.13877131	      0.12983187	      0.12032117	      0.06592870	     -0.13968474	     -0.07274112	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	    -10.98823980	     23.76965532	     -2.24176243	     -9.79311596	    261.46129872	   -178.89229552	      0.53824950	      3.72035179	     -2.12408094	      3.37011694	     -4.01591677	     -2.38848811	     -6.75695175	     -6.22086967	     -0.93590077	     -0.42093834	     -1.11825630	     -0.81888405	     -2.55947302	      0.69026169	      0.56852462	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.12953472	     -0.67527230	     -0.00933383	      0.19086148	      0.50950885	      0.16886613	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.39858608	     -0.43849358	      0.00000000	      0.00000000	     -0.04511599	     -0.07029917	     -0.02423078	     -0.01696606	      0.04952515	      0.01189484	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	    -20.24048974	    -74.87248115	     26.41509232	   -288.13769721	   -200.97377122	    161.74883246	      2.48718523	    -13.40703238	      1.37236124	    -14.24285631	      2.42585726	      3.83702135	    -11.63341959	    -21.39341967	     19.42280739	     -4.37490236	     -0.00632526	     -2.14986539	     -4.84293786	     -0.27686171	      2.43081847	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.38327038	      0.14324117	     -0.27868582	      0.54669071	      0.17248830	      0.01142219	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.18172953	     -0.21299744	      0.00000000	      0.00000000	      0.04952301	      0.01653819	      0.04543055	      0.02410790	      0.01725967	     -0.05521065	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	     50.15153990	    147.51447605	    -46.87032993	    629.30402648	    908.29995950	   -685.83165365	      8.26043541	     24.76017294	     -0.22417908	     27.54167790	    -10.04903560	     -9.65774357	     27.91535403	     25.34228725	    -30.14042953	      2.59127084	     -0.59543703	      1.27378108	      0.12508733	      0.21236671	     -4.84999185	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.33987182	     -0.66440383	      0.50347237	     -1.26109778	     -0.52296869	      0.10768226	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.01628648	      0.42153195	      0.00000000	      0.00000000	     -0.14315950	     -0.05545026	     -0.09159786	     -0.04327122	     -0.09995845	      0.11732009	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	    -46.79503417	   -167.37660579	     35.34658406	   -555.96873655	   -557.10268514	    766.58965696	     -2.68497104	    -28.07197926	      0.73194018	    -17.40243502	     23.95406171	      8.18744400	    -23.38753481	    -27.22543984	     25.80562665	     -2.16891048	      0.53391792	     -2.45212969	      0.81645519	     -0.64884156	      1.32611378	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.73871942	      0.64174460	     -0.62466601	      1.56712747	      0.19856739	     -0.07139095	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.14834392	     -0.36803355	      0.00000000	      0.00000000	      0.16029020	      0.03577031	      0.12153348	      0.06288723	      0.09220488	     -0.14796364	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
