Inverse Dynamics Generalized Forces
version=1
nRows=674
nColumns=67
inDegrees=no
endheader
time	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_rot_r_moment	knee_adduc_r_moment	knee_angle_l_moment	knee_rot_l_moment	knee_adduc_l_moment	neck_flexion_moment	neck_lateral_bending_moment	neck_rotation_moment	arm_flex_r_moment	arm_add_r_moment	arm_rot_r_moment	arm_flex_l_moment	arm_add_l_moment	arm_rot_l_moment	ankle_angle_r_moment	ankle_rot_r_moment	ankle_add_r_moment	ankle_angle_l_moment	ankle_rot_l_moment	ankle_add_l_moment	elbow_flex_r_moment	elbow_rot_r_moment	elbow_add_r_moment	elbow_flex_l_moment	elbow_rot_l_moment	elbow_add_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	pro_sup_r_moment	pro_sup_l_moment	mtp_angle_r_moment	mtp_rot_r_moment	mtp_add_r_moment	mtp_angle_l_moment	mtp_rot_l_moment	mtp_add_l_moment	wrist_flex_r_moment	wrist_adduc_r_moment	wrist_rot_r_moment	wrist_flex_l_moment	wrist_adduc_l_moment	wrist_rot_l_moment	wrist_dev_r_moment	wrist_dev_l_moment	hand_finger_flex_r_moment	hand_finger_adduc_r_moment	hand_finger_rot_r_moment	hand_finger_flex_l_moment	hand_finger_adduc_l_moment	hand_finger_rot_l_moment
      0.01500000	    -19.99735479	     19.77678225	      5.45796307	     -1.18873973	    408.73680755	     21.09397181	     -0.64039523	      0.95473562	     -2.64208672	    -16.09911608	      5.11016462	     -4.70040717	     39.85149225	     20.52976132	     -0.05381614	     -0.53056931	     -0.32835358	      1.10642866	     -3.52040647	      1.00255352	     -1.85153381	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.48538976	      0.15667408	      0.06780023	      0.96128845	      0.25172969	      0.21012910	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.06874209	     -0.38721345	      0.00000000	      0.00000000	      0.07832812	      0.01673923	      0.07996634	      0.14204311	      0.02715107	     -0.13592661	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	     -3.51326802	      3.98139209	     -5.78446571	   -129.14530916	    294.34100118	    -67.35235592	     -4.14464697	      7.27254058	      2.67948430	     -4.96311292	     -3.67088704	      4.24407481	      8.09700710	     -3.61354422	      0.85715239	     -1.71202896	      0.50709220	      0.49892470	     -3.45540534	     -0.63568301	      4.30913282	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.51264027	     -0.03801784	     -0.08008414	      0.43587140	     -0.08942738	     -0.35673058	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.18278823	      0.16830461	      0.00000000	      0.00000000	     -0.05127422	     -0.01357067	     -0.01935528	     -0.05266105	     -0.03812167	     -0.01186057	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	    -55.69302938	    -22.18267711	     -2.02469814	    218.06081058	    669.42326275	    164.34846800	      9.77217062	     -2.24651391	     -9.42502418	    -21.90733016	     30.19757166	     -6.89399794	     63.67765093	      8.72220421	    -21.84536107	      2.81073553	     -1.20563929	      2.81586649	     -0.15115305	      0.57442175	     -9.24720231	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.57318841	      0.53994305	      0.38710412	     -0.89280621	     -0.18901512	      1.41530423	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.70451405	     -0.56663154	      0.00000000	      0.00000000	      0.18639849	      0.08316963	      0.12612174	      0.16673096	      0.01945679	      0.04072989	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	     25.52678414	      7.19934661	      7.19894326	   -322.52412940	    102.37091989	   -228.87458270	     -6.19722704	      1.70228865	     11.28584873	      6.42484325	    -19.90986380	      9.62026110	    -34.92443788	    -11.36133921	     22.12324895	     -3.57478362	      1.18944426	     -7.77121337	     -6.88006885	     -1.52343893	      9.91170690	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.82173153	     -0.74926053	     -0.45904092	      1.84734827	     -0.42556003	     -1.55295248	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -1.08002140	      0.77713564	      0.00000000	      0.00000000	     -0.14301437	     -0.09883434	     -0.03968946	     -0.07364587	     -0.09368389	     -0.16058588	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	    -60.24885444	      6.99736655	     15.30913984	    305.73555844	    740.32489788	     32.48600077	     12.55680037	     -7.66029396	     -5.14975154	    -11.41575068	      8.78000488	     -0.34266041	     25.00787018	     -5.23571098	      8.95822375	      2.22409697	     -0.58699969	      4.92735900	      4.53864979	      0.44175354	     -2.52024603	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -2.32755445	      0.32667401	      0.02110490	     -2.43334669	      0.69500042	      0.82059323	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.58732262	     -0.45120695	      0.00000000	      0.00000000	     -0.13540265	      0.04662783	     -0.20506598	     -0.19878919	      0.07894093	      0.31195163	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	      1.70366351	     26.11962014	    -28.94970395	    -19.44359472	    214.66008695	     68.23159334	      4.10006331	      7.33805590	      3.06783041	      7.57650369	     -2.36956931	      2.79547413	    -13.40051819	     26.53314287	    -28.26497668	     -1.37804713	      0.38804927	     -3.29395804	     -4.57379314	     -0.51674869	      3.25285809	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.98500977	     -0.13423301	      0.07747888	      2.28134940	     -0.27347131	     -0.39338104	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.36605548	     -0.03511323	      0.00000000	      0.00000000	      0.12414035	     -0.01465377	      0.18386446	      0.18918688	     -0.04126974	     -0.27086779	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	     -8.74937665	      2.68672625	      9.97200151	     -7.08861773	    420.22226254	    -43.00791170	     13.39444231	     -3.61385967	     -1.47138433	     -6.05435892	     -1.63565689	     -0.42129919	     10.08120290	      0.52442959	      5.25850469	      0.61495998	     -0.36184252	      0.41311773	     -2.40797193	      0.09386652	      0.40904298	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.03809175	     -0.07497582	     -0.07879480	      0.35916448	     -0.00998035	      0.06110621	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.08466807	     -0.09662048	      0.00000000	      0.00000000	     -0.04390627	     -0.00713018	     -0.03465400	      0.01990650	     -0.00827434	     -0.02744641	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.05000000	    -29.93238515	     41.81664771	     -9.43848758	    205.38924552	    511.16279512	    128.50493020	     -2.21589129	      9.62655157	      2.98494445	      2.77494037	     -0.07944361	      6.05220239	     15.06991611	     11.35637335	    -12.53185437	      2.49505191	      0.84802650	     -2.05373863	     -1.72570829	     -0.10023820	      4.64813973	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.38691833	      0.41860010	      0.12523862	      0.58262492	      0.81689770	      0.10398694	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.35458360	     -0.65012932	      0.00000000	      0.00000000	      0.00512450	      0.05642384	     -0.01941591	      0.03560311	      0.07494748	     -0.05912256	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.05500000	     -2.07053745	    -10.18250955	     26.90818386	   -251.66358615	    139.88769235	   -125.89837284	     22.38348155	    -13.58072698	     -3.19677242	     -1.71470076	    -11.74698175	     -7.22558603	    -47.72627330	      6.69247887	     21.90365272	     -5.96035525	     -1.24781211	      0.90738327	     -5.22878590	      0.59226745	     -1.89608226	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.99058137	     -0.76677731	     -0.18971535	      1.81591686	     -0.76351639	     -0.34283487	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.86086327	      0.34658648	      0.00000000	      0.00000000	      0.03570209	     -0.08316975	      0.12804092	      0.14185910	     -0.08364102	     -0.20541950	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.06000000	    -15.91153136	     -3.78355575	    -22.70006612	    353.70322693	    643.26960956	    154.51409573	      2.06471503	     12.50016283	      2.42928266	     -2.67888263	     13.84444665	      4.78465480	     62.01701363	    -18.37437787	    -40.92622121	      8.63643789	      1.16843877	      1.00653706	     -2.74055549	     -0.45188175	      1.86471728	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -2.46274598	      0.75681988	      0.14738182	     -0.21362250	      0.41675556	      0.33890491	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.88580417	     -0.54088788	      0.00000000	      0.00000000	     -0.13426258	      0.08628581	     -0.22157479	     -0.00545000	      0.04185838	      0.03285108	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
