Inverse Dynamics Generalized Forces
version=1
nRows=2052
nColumns=67
inDegrees=no
endheader
time	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_rot_r_moment	knee_adduc_r_moment	knee_angle_l_moment	knee_rot_l_moment	knee_adduc_l_moment	neck_flexion_moment	neck_lateral_bending_moment	neck_rotation_moment	arm_flex_r_moment	arm_add_r_moment	arm_rot_r_moment	arm_flex_l_moment	arm_add_l_moment	arm_rot_l_moment	ankle_angle_r_moment	ankle_rot_r_moment	ankle_add_r_moment	ankle_angle_l_moment	ankle_rot_l_moment	ankle_add_l_moment	elbow_flex_r_moment	elbow_rot_r_moment	elbow_add_r_moment	elbow_flex_l_moment	elbow_rot_l_moment	elbow_add_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	pro_sup_r_moment	pro_sup_l_moment	mtp_angle_r_moment	mtp_rot_r_moment	mtp_add_r_moment	mtp_angle_l_moment	mtp_rot_l_moment	mtp_add_l_moment	wrist_flex_r_moment	wrist_adduc_r_moment	wrist_rot_r_moment	wrist_flex_l_moment	wrist_adduc_l_moment	wrist_rot_l_moment	wrist_dev_r_moment	wrist_dev_l_moment	hand_finger_flex_r_moment	hand_finger_adduc_r_moment	hand_finger_rot_r_moment	hand_finger_flex_l_moment	hand_finger_adduc_l_moment	hand_finger_rot_l_moment
      0.74500000	    -58.28236283	     77.52896585	     57.92614530	   -966.00579337	   -435.91022496	   -662.07472943	     -2.23185672	      7.83657299	      4.70847541	    -11.08401346	    -15.63157237	      4.51382009	    -67.47388259	    -21.69539451	     36.52799107	     -1.80010130	     -2.04361288	     -4.41491854	     -4.77506149	     -0.36128514	      3.30002938	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -1.06033522	     -1.73485737	     -0.31313087	      2.86445523	      0.22010022	      0.48757564	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.94166545	     -1.21454853	      0.00000000	      0.00000000	     -0.20994180	     -0.14889505	     -0.23322839	      0.19851861	      0.15230875	     -0.28550836	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.75000000	     63.27827624	    -80.71380113	    -48.57540542	    990.81512371	   1074.02451970	    704.94735506	     10.02396720	    -12.43323257	     -3.48032646	     20.35734659	     11.50675723	     -3.78975780	     86.52563960	     25.92693106	    -28.61559981	     -1.47902104	      1.77949024	      2.54466211	      3.72142180	      0.68495669	     -1.65630036	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.71454153	      1.72952156	      0.11926154	     -2.60274859	     -0.04117542	     -0.41637991	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.64349889	      1.01053662	      0.00000000	      0.00000000	      0.24842703	      0.12584038	      0.29959546	     -0.20431110	     -0.12986181	      0.27897231	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.75500000	   -101.48973897	    -44.13150959	     46.90632049	  -1265.99474850	   -576.66764580	   -450.65080231	     -1.10520340	    -10.16405934	      5.78734023	    -21.66930403	     -7.46612097	      3.64200771	   -110.80953802	    -58.64857215	     38.73852668	     -0.21092408	     -0.83673490	     -5.17510980	     -5.45286603	      0.28376121	      4.32844404	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.43027539	     -0.73092535	     -0.14049114	      1.78152194	      0.41052391	      0.35961473	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.40275828	     -0.92127606	      0.00000000	      0.00000000	     -0.10672154	     -0.06735793	     -0.11414737	      0.11107000	      0.11102437	     -0.16633936	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.76000000	    132.22170298	    102.63658186	    -28.23124993	   1225.72804626	   1192.18930677	    608.98806611	      9.42862625	     11.26149926	     -5.48085223	     30.32025134	      2.06098491	     -3.84554425	    146.90850518	     94.19461548	    -29.41610223	     -3.16467603	      0.19275796	      3.30567518	      2.22490577	      0.02560384	     -3.80227817	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.32980774	      0.44796053	     -0.13120150	     -1.35178070	     -0.22812530	     -0.25131756	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.14747489	      0.63669529	      0.00000000	      0.00000000	      0.15057195	      0.00973952	      0.19207125	     -0.10960750	     -0.08403554	      0.14460194	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.76500000	   -116.01264675	    -21.62106539	    -11.78228707	  -1064.99004953	   -661.24623114	   -850.16473340	     -1.00942231	     -7.24722719	      9.44659001	    -22.25889882	    -12.20855298	      4.94344962	   -106.94685993	    -50.57322917	    -29.44324156	     -0.09743738	      0.12417251	     -1.86970982	     -3.74576668	     -0.33192196	      3.68155939	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -3.89620672	     -0.39412886	      0.43417022	      3.51078591	      0.12914922	      0.57936242	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.91971409	     -1.38904650	      0.00000000	      0.00000000	     -0.39699611	      0.10821015	     -0.52175619	      0.27109556	      0.18201665	     -0.37169757	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.77000000	     88.26977443	    -38.77317776	     37.33851328	    957.01336290	   1214.13951114	    862.12297064	     12.85177651	    -10.82062043	     -4.76695743	     21.75829710	      9.96474627	     -4.28376312	     92.45046715	     14.38208782	     51.06329129	     -1.76669986	     -0.89631445	     -5.05882477	      0.11031323	      0.86396487	     -1.82107454	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      5.06431375	     -0.11179433	     -0.72373638	     -3.06571771	      0.29716274	     -0.45311791	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -1.65629366	      0.97330041	      0.00000000	      0.00000000	      0.44402616	     -0.20526397	      0.61743705	     -0.26796272	     -0.13599023	      0.35090991	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.77500000	    -92.30786609	    -19.22039681	     -5.95044908	  -1070.19170255	   -698.32856324	   -282.50816038	     -7.68744466	     -4.80885595	      8.80323019	    -16.02020384	      2.33793872	      1.68504133	    -74.21443741	    -18.99990534	    -24.33638781	     -0.80593219	      1.61598836	      2.93512174	     -1.12895084	     -1.30373184	     -0.21940077	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -4.69941160	      0.58342557	      0.38520229	      1.63167944	     -1.25703113	      0.20821492	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.57647934	      0.05612178	      0.00000000	      0.00000000	     -0.36349710	      0.22811748	     -0.55127603	      0.17142508	     -0.03414087	     -0.21514637	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.78000000	     82.83609731	     25.07881440	    -15.69900480	    986.50887060	   1253.94000737	    153.07073262	     18.11633792	     -5.79012584	     -5.47344008	     19.59402610	     -5.18655563	     -1.89180519	     80.60239935	     32.79640216	      6.56046962	     -1.52435809	     -2.30775155	     -6.50763479	     -0.30326246	      1.19279401	     -0.36747358	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      4.82457309	     -1.07681396	     -0.53968452	     -0.84796251	      1.21651444	     -0.07630939	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -2.01252040	     -0.33989253	      0.00000000	      0.00000000	      0.31322268	     -0.29152068	      0.51388245	     -0.12179178	      0.06915017	      0.13879409	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.78500000	    -65.36204362	    -32.84925176	     35.22009175	  -1064.99219105	   -499.36810986	    261.54257556	     -1.74764744	     -4.43024722	      1.01807190	     -7.90073452	      7.29120718	      1.68837413	    -80.54951359	    -29.08291171	     12.22136959	      1.35568504	      1.45410745	      3.36791823	     -1.32405851	      0.19473192	      2.49007921	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -1.53341241	      1.01747189	      0.18121495	      1.15625799	     -0.11326782	      0.24909567	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.98551899	     -0.40204861	      0.00000000	      0.00000000	     -0.07959097	      0.15228240	     -0.14450703	      0.07160461	      0.04451360	     -0.10730433	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.79000000	     66.17361131	     25.23977843	    -36.13540128	   1065.57467375	   1014.65870995	   -215.00470783	      9.61625119	     -4.46237078	      2.39255253	     14.74895696	     -8.32310508	     -0.65060228	     93.95882700	     30.15865253	    -15.23140619	     -5.23412346	     -2.00167234	     -6.47132588	     -1.58806823	     -0.10152393	     -1.17460315	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.74116481	     -1.57037765	     -0.36788758	     -0.62081829	      0.16939744	     -0.11690208	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -1.46650234	      0.13863308	      0.00000000	      0.00000000	      0.04625282	     -0.20669897	      0.12276753	     -0.05128729	     -0.02398293	      0.06639962	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
