Inverse Dynamics Generalized Forces
version=1
nRows=500
nColumns=67
inDegrees=no
endheader
time	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_rot_r_moment	knee_adduc_r_moment	knee_angle_l_moment	knee_rot_l_moment	knee_adduc_l_moment	neck_flexion_moment	neck_lateral_bending_moment	neck_rotation_moment	arm_flex_r_moment	arm_add_r_moment	arm_rot_r_moment	arm_flex_l_moment	arm_add_l_moment	arm_rot_l_moment	ankle_angle_r_moment	ankle_rot_r_moment	ankle_add_r_moment	ankle_angle_l_moment	ankle_rot_l_moment	ankle_add_l_moment	elbow_flex_r_moment	elbow_rot_r_moment	elbow_add_r_moment	elbow_flex_l_moment	elbow_rot_l_moment	elbow_add_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	pro_sup_r_moment	pro_sup_l_moment	mtp_angle_r_moment	mtp_rot_r_moment	mtp_add_r_moment	mtp_angle_l_moment	mtp_rot_l_moment	mtp_add_l_moment	wrist_flex_r_moment	wrist_adduc_r_moment	wrist_rot_r_moment	wrist_flex_l_moment	wrist_adduc_l_moment	wrist_rot_l_moment	wrist_dev_r_moment	wrist_dev_l_moment	hand_finger_flex_r_moment	hand_finger_adduc_r_moment	hand_finger_rot_r_moment	hand_finger_flex_l_moment	hand_finger_adduc_l_moment	hand_finger_rot_l_moment
      0.00000000	      9.96670078	      6.91223752	    -13.32643980	    -54.75215210	    330.82743805	    -71.03497339	     -6.33347484	     12.97670716	      2.58269576	     12.95745616	     10.45777723	     -0.61824423	     30.09081228	      6.72714549	     -0.10663860	      2.50943055	      2.18504754	      7.98916411	      3.97085481	      0.09423704	      0.27932922	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.87337390	      1.36033677	      0.09153790	      0.13978067	     -0.07475709	      0.03434303	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.90327538	      0.00064104	      0.00000000	      0.00000000	     -0.05575253	      0.12165949	     -0.09740464	      0.00750876	     -0.00787107	     -0.00579855	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.00500000	      4.60744922	    -11.72798410	     -0.46628543	    -86.93570293	    244.04197836	     28.17927969	     -6.05341413	     -5.23537286	      3.37894403	      5.41170333	      7.14624934	      0.20928212	     19.11726171	      5.12073190	     -4.26162777	      1.22268010	      0.77884487	     -1.40779696	      1.24128687	     -0.04579965	      0.67548907	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.28023746	      0.31673653	     -0.10368525	      0.19182304	     -0.05188381	      0.06018432	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.12512968	     -0.04041247	      0.00000000	      0.00000000	     -0.03392990	      0.03063904	     -0.04604583	      0.00490684	     -0.00999819	     -0.00801001	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01000000	    -12.42713192	     -9.53081075	      4.20001202	   -212.10093387	    109.95585244	    142.58402251	     -4.26911799	     -1.90731355	     -1.24145598	    -13.44582565	     -4.24722523	      1.44650976	      5.98036790	     -4.22680503	     -6.96203946	     -2.84534364	     -0.60619161	     -0.79040189	     -4.20057484	     -0.12239877	      1.65816202	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.23245213	     -0.34937102	     -0.07497795	      0.42230989	      0.11771645	      0.08174875	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.43105432	     -0.19251537	      0.00000000	      0.00000000	      0.07925335	     -0.02827544	      0.12370862	      0.01359006	      0.00388873	     -0.03013622	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.01500000	     -4.33796759	     25.63339946	    -11.63326804	    -55.00037848	    468.42752980	    -98.75608634	     -4.43901104	     14.85297614	      1.76671252	     -2.76961461	      9.82832647	     -3.67222075	     52.06902711	     12.13893245	      3.85199726	      4.93764052	      1.81583755	      6.69799786	      3.07000950	      0.10651105	     -5.67334919	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.05024617	      1.00143815	      0.11774526	      0.38436506	     -0.24936794	     -0.20617153	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.57916448	      0.21636268	      0.00000000	      0.00000000	      0.05416264	      0.06546000	      0.02920400	      0.05958900	     -0.00422388	     -0.05859025	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02000000	    -50.34073742	     -6.46418457	      7.75941815	    -55.11791329	    -53.82316147	    348.92058000	      8.20615594	    -18.61967925	     -1.82957194	    -23.75746740	    -13.58861973	      5.30132613	    -47.20988766	     16.20876590	    -17.87636132	     -5.25583895	     -1.62239137	     -7.08187720	     -6.53689535	     -0.19851728	      7.39371898	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.75973917	     -0.70838677	     -0.09253203	      0.84947556	      0.44026633	      0.23285695	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.51380115	     -0.53674150	      0.00000000	      0.00000000	     -0.03826876	     -0.01637375	      0.02469868	      0.00364487	      0.03357741	     -0.04788394	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.02500000	     63.14998051	     25.66837966	      1.38602294	   -446.81111841	    911.22016798	   -324.19535017	     -1.71735204	      3.97483622	     13.52366814	      5.57400982	     18.66594371	     -9.85972260	    145.12316230	     14.81967329	     34.55343101	      8.13516223	      3.67816935	      9.03062964	      3.15396287	      1.75291798	     -2.32996253	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      2.89783897	      0.79868985	     -0.05594424	     -0.93714545	      0.27073414	     -0.42345999	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.39118707	      0.28577177	      0.00000000	      0.00000000	      0.56435043	     -0.07327569	      0.52681213	      0.16288392	     -0.00951716	     -0.07342378	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03000000	    -52.81264252	     21.48038091	    -31.45595553	    380.20098603	   -426.38402858	    432.28583031	     25.51651515	     23.22702401	    -18.15871624	    -26.31013774	    -24.12846248	     12.06010656	   -100.32783368	      9.40775558	    -74.79008836	      4.06539966	     -1.95296527	      0.98652368	     -7.07888566	     -2.48265388	      0.99350941	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	     -0.24171661	      0.57102890	      0.43664802	      2.48777075	     -0.56372697	      0.25223017	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.98796955	     -0.21954153	      0.00000000	      0.00000000	     -0.36983233	      0.15724907	     -0.25887975	     -0.05043982	     -0.00923674	     -0.07276849	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.03500000	     49.16056662	     21.48950142	     23.73510103	   -244.72421064	    756.08587578	   -257.75772901	     11.04543977	    -12.62789714	      9.03960111	      1.88462028	     17.56547031	     -4.26127358	    102.06858250	      6.19553050	     45.67194115	      5.12748868	      2.11254159	      2.85578321	      1.37596455	      0.80799269	     -1.23804793	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.16350055	      0.85274406	      0.10965295	     -1.24400044	      0.32716522	      0.28906128	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.22633728	     -0.21130401	      0.00000000	      0.00000000	      0.30570668	      0.04348789	      0.25498380	      0.05835930	      0.01801771	      0.04353010	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04000000	    -16.44757259	      8.19394010	    -26.30031793	     91.53565378	     13.30255279	    287.90038549	     10.28953930	     14.52014669	     -9.72558661	     -7.11028864	    -13.99299632	      1.92078347	    -29.01465571	     27.27937513	    -45.64642048	      3.80338654	     -0.07360873	      4.88972708	     -1.24980680	     -0.00910399	      2.59337032	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      1.42509495	      0.71257451	      0.05045055	      1.43934651	      0.07008272	     -0.36080873	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.24044772	      0.01328115	      0.00000000	      0.00000000	     -0.01832844	      0.03656552	      0.06050163	     -0.02378133	      0.02054591	     -0.08492601	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
      0.04500000	     -3.03921902	     -6.03161031	    -20.79631839	    -21.39362243	    386.48563947	    -61.10578803	     12.24951733	      6.72115379	      4.02031884	     -2.32155297	     12.96512533	      0.09280736	     24.31986324	    -11.35789499	    -16.10067487	      5.33392984	      1.08327091	      0.09270422	     -1.47858232	     -0.63625109	     -2.81191807	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.99977350	      0.59286867	     -0.03009381	     -0.24551189	     -0.39209690	      0.08441707	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.11668154	      0.18713193	      0.00000000	      0.00000000	      0.13819399	      0.03642782	      0.13210848	      0.00963229	     -0.04834308	      0.02013431	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000	      0.00000000
